tO,tOW,trigger,tK,tKW,KLKneeX,KLKneeY,KLKneeZ,KLAnkleX,KLAnkleY,KLAnkleZ,KLFootX,KLFootY,KLFootZ,KRKneeX,KRKneeY,KRKneeZ,KRAnkleX,KRAnkleY,KRAnkleZ,KRFootX,KRFootY,KRFootZ,tDiffR,WLKneeX,WLKneeY,WLKneeZ,WLAnkleX,WLAnkleY,WLAnkleZ,WLFootX,WLFootY,WLFootZ,WRKneeX,WRKneeY,WRKneeZ,WRAnkleX,WRAnkleY,WRAnkleZ,WRFootX,WRFootY,WRFootZ,
-1,-1,-1,800,149276437,-0.0888985,-0.442209,1.34485,-0.0551005,-0.848519,1.37331,-0.0357205,-0.863906,1.27344,0.108629,-0.446715,1.32498,0.0917659,-0.845089,1.40137,0.0737928,-0.861262,1.31219,11,-1.49485,0.0888986,0.257791,-1.52331,0.0551006,-0.148519,-1.42344,0.0357206,-0.163906,-1.47498,-0.108629,0.253285,-1.55137,-0.0917658,-0.145089,-1.46219,-0.0737927,-0.161262,
-1,-1,-1,832,149276468,-0.0851665,-0.425224,1.36367,-0.0562572,-0.847055,1.36749,-0.0440367,-0.858266,1.24873,0.139433,-0.426736,1.35835,0.0912779,-0.842801,1.40109,0.0530087,-0.849157,1.28737,43,-1.51367,0.0851665,0.274776,-1.51749,0.0562573,-0.147055,-1.39873,0.0440368,-0.158266,-1.50835,-0.139433,0.273264,-1.55109,-0.0912778,-0.142801,-1.43737,-0.0530086,-0.149157,
-1,-1,-1,866,149276484,-0.0709992,-0.405723,1.34566,-0.0603657,-0.795348,1.35816,-0.0608485,-0.819314,1.23932,0.103228,-0.4119,1.34343,0.0888346,-0.797165,1.3884,0.0844181,-0.819418,1.26966,59,-1.49566,0.0709992,0.294277,-1.50816,0.0603658,-0.0953475,-1.38932,0.0608486,-0.119314,-1.49343,-0.103228,0.2881,-1.5384,-0.0888345,-0.0971646,-1.41966,-0.084418,-0.119418,
-1,-1,-1,900,149276531,-0.0711981,-0.404511,1.34556,-0.064283,-0.692128,1.35402,-0.0651647,-0.715474,1.22758,0.103228,-0.411865,1.34335,0.0942453,-0.692334,1.3728,0.0893419,-0.715886,1.2463,-3,-1.49556,0.0711982,0.295489,-1.50402,0.0642831,0.00787181,-1.37758,0.0651648,-0.0154737,-1.49335,-0.103228,0.288135,-1.5228,-0.0942452,0.00766575,-1.3963,-0.0893418,-0.0158855,
-1,-1,-1,932,149276562,-0.0712992,-0.404325,1.34558,-0.0640153,-0.693273,1.35444,-0.0653091,-0.718287,1.22426,0.103194,-0.411732,1.34299,0.0942191,-0.693062,1.37249,0.088915,-0.718283,1.24225,29,-1.49558,0.0712993,0.295675,-1.50444,0.0640154,0.0067274,-1.37426,0.0653092,-0.0182868,-1.49299,-0.103194,0.288268,-1.52249,-0.094219,0.00693834,-1.39225,-0.0889149,-0.0182825,
-1,-1,-1,965,149276593,-0.0713304,-0.404211,1.34556,-0.0638784,-0.694973,1.35485,-0.0655549,-0.721078,1.22219,0.103167,-0.411684,1.34271,0.0941512,-0.69425,1.37278,0.0884734,-0.72057,1.24005,61,-1.49556,0.0713305,0.295789,-1.50485,0.0638785,0.005027,-1.37219,0.065555,-0.0210777,-1.49271,-0.103167,0.288316,-1.52278,-0.0941511,0.00575042,-1.39005,-0.0884733,-0.02057,
-1,-1,-1,1000,149276625,-0.0716978,-0.403791,1.34586,-0.0630187,-0.695951,1.35532,-0.0650964,-0.722837,1.22088,0.103022,-0.411423,1.3424,0.0942644,-0.694841,1.37238,0.0882062,-0.721943,1.23788,-1,-1.49586,0.0716978,0.296209,-1.50532,0.0630188,0.004049,-1.37088,0.0650965,-0.0228373,-1.4924,-0.103022,0.288577,-1.52238,-0.0942643,0.00515878,-1.38787,-0.0882061,-0.0219426,
-1,-1,-1,1032,149276656,-0.0717596,-0.403941,1.34602,-0.0630804,-0.696043,1.35529,-0.0655504,-0.723524,1.21951,0.102656,-0.41134,1.34197,0.0939625,-0.695478,1.3725,0.0875192,-0.723164,1.23666,31,-1.49602,0.0717597,0.296059,-1.50529,0.0630805,0.00395656,-1.36951,0.0655505,-0.023524,-1.49197,-0.102656,0.28866,-1.5225,-0.0939624,0.0045222,-1.38666,-0.0875191,-0.0231638,
-1,-1,-1,1066,149276687,-0.0721634,-0.403858,1.34649,-0.0633048,-0.69647,1.35524,-0.0660883,-0.72438,1.21848,0.102147,-0.411122,1.34168,0.094002,-0.695665,1.37236,0.0872389,-0.723785,1.23553,63,-1.49649,0.0721635,0.296142,-1.50524,0.0633049,0.00353026,-1.36848,0.0660884,-0.0243795,-1.49168,-0.102147,0.288878,-1.52236,-0.0940019,0.00433457,-1.38553,-0.0872388,-0.0237845,
-1,-1,-1,1100,149276718,-0.0724088,-0.403723,1.34685,-0.0629411,-0.69724,1.35654,-0.0661378,-0.725522,1.21894,0.101846,-0.411122,1.34138,0.0940203,-0.696309,1.37259,0.0868557,-0.724792,1.23493,2,-1.49685,0.0724089,0.296277,-1.50654,0.0629411,0.00276029,-1.36894,0.0661379,-0.0255215,-1.49138,-0.101846,0.288878,-1.52259,-0.0940202,0.00369084,-1.38493,-0.0868556,-0.0247919,
-1,-1,-1,1133,149276765,-0.0732362,-0.403462,1.34748,-0.0628664,-0.697811,1.35704,-0.0676954,-0.726373,1.21888,0.1009,-0.410549,1.34057,0.0941078,-0.696373,1.37237,0.0853115,-0.72514,1.23415,50,-1.49748,0.0732363,0.296538,-1.50704,0.0628665,0.0021894,-1.36888,0.0676955,-0.0263734,-1.49057,-0.1009,0.289451,-1.52237,-0.0941077,0.00362694,-1.38415,-0.0853114,-0.0251397,
-1,-1,-1,1165,149276796,-0.0737504,-0.402875,1.34746,-0.0629057,-0.69787,1.35703,-0.0687932,-0.726556,1.21834,0.10014,-0.409719,1.33991,0.094142,-0.69697,1.37215,0.0842859,-0.725848,1.23341,82,-1.49746,0.0737505,0.297125,-1.50703,0.0629058,0.00213039,-1.36834,0.0687933,-0.0265562,-1.48991,-0.10014,0.290281,-1.52215,-0.094142,0.0030297,-1.38341,-0.0842858,-0.0258479,
-1,-1,-1,1199,149276828,-0.0738853,-0.402541,1.34737,-0.0631795,-0.697758,1.35701,-0.0692561,-0.726547,1.21795,0.0997,-0.409389,1.33951,0.0939771,-0.697637,1.37217,0.0839297,-0.726601,1.23308,4,-1.49737,0.0738854,0.297459,-1.50701,0.0631796,0.00224167,-1.36795,0.0692562,-0.0265466,-1.48951,-0.0996999,0.290611,-1.52217,-0.093977,0.00236332,-1.38307,-0.0839296,-0.0266006,
-1,-1,-1,1232,149276859,-0.074003,-0.402238,1.3472,-0.0636046,-0.69746,1.35677,-0.0698484,-0.726301,1.21738,0.098842,-0.408995,1.33908,0.0939149,-0.697974,1.37211,0.0836911,-0.72698,1.23267,36,-1.4972,0.0740031,0.297762,-1.50677,0.0636047,0.00254023,-1.36738,0.0698485,-0.0263013,-1.48908,-0.0988419,0.291005,-1.52211,-0.0939148,0.00202584,-1.38267,-0.083691,-0.02698,
-1,-1,-1,1266,149276906,-0.0740277,-0.401493,1.34698,-0.0636326,-0.697203,1.35702,-0.0701014,-0.726069,1.21739,0.0984478,-0.408961,1.33893,0.0940697,-0.698181,1.37198,0.0836165,-0.727198,1.23232,84,-1.49698,0.0740278,0.298507,-1.50702,0.0636327,0.00279665,-1.36739,0.0701014,-0.0260689,-1.48893,-0.0984478,0.291039,-1.52198,-0.0940696,0.00181913,-1.38232,-0.0836165,-0.0271977,
-1,-1,-1,1300,149276953,-0.0741007,-0.401217,1.34686,-0.0640247,-0.696965,1.35668,-0.0710105,-0.725882,1.2169,0.0980161,-0.408855,1.33868,0.0940125,-0.698374,1.37195,0.0830334,-0.727436,1.23214,39,-1.49686,0.0741008,0.298783,-1.50668,0.0640248,0.00303495,-1.3669,0.0710106,-0.0258816,-1.48868,-0.0980161,0.291145,-1.52195,-0.0940125,0.00162613,-1.38214,-0.0830333,-0.027436,
-1,-1,-1,1332,149277000,-0.0742251,-0.400006,1.34665,-0.0640144,-0.696954,1.35666,-0.0710232,-0.725916,1.21671,0.0978056,-0.408764,1.33852,0.0940833,-0.698657,1.37174,0.0830792,-0.727757,1.23176,71,-1.49665,0.0742252,0.299994,-1.50666,0.0640145,0.00304627,-1.36671,0.0710233,-0.0259158,-1.48852,-0.0978055,0.291236,-1.52174,-0.0940832,0.00134289,-1.38176,-0.0830791,-0.027757,
-1,-1,-1,1366,149277015,-0.0742527,-0.39886,1.34616,-0.064351,-0.6968,1.35627,-0.0713316,-0.725811,1.21617,0.0976816,-0.408687,1.33846,0.0938498,-0.69897,1.37171,0.0828708,-0.728113,1.23158,-23,-1.49616,0.0742527,0.30114,-1.50627,0.0643511,0.00319964,-1.36617,0.0713317,-0.0258111,-1.48846,-0.0976815,0.291313,-1.52171,-0.0938497,0.00102973,-1.38158,-0.0828707,-0.0281129,
-1,-1,-1,1400,149277046,-0.0743336,-0.398851,1.34628,-0.0643238,-0.69686,1.35629,-0.0712074,-0.725916,1.21605,0.0975974,-0.408665,1.33846,0.0937234,-0.699274,1.37177,0.0828454,-0.728457,1.2315,9,-1.49628,0.0743337,0.301149,-1.50629,0.0643239,0.00313997,-1.36605,0.0712074,-0.0259156,-1.48846,-0.0975973,0.291335,-1.52177,-0.0937233,0.000725746,-1.3815,-0.0828453,-0.0284572,
-1,-1,-1,1433,149277062,-0.0743068,-0.398842,1.34629,-0.0644216,-0.696752,1.35602,-0.0711868,-0.725843,1.21567,0.0975072,-0.408457,1.3384,0.0936628,-0.699311,1.37176,0.0829017,-0.728529,1.23138,25,-1.49629,0.0743069,0.301158,-1.50602,0.0644217,0.00324786,-1.36567,0.0711869,-0.0258427,-1.4884,-0.0975071,0.291543,-1.52176,-0.0936627,0.000688791,-1.38138,-0.0829016,-0.0285288,
-1,-1,-1,1465,149277093,-0.0743481,-0.398859,1.34638,-0.0645264,-0.696713,1.35596,-0.0711403,-0.72583,1.21552,0.0975073,-0.408458,1.3384,0.0936618,-0.69933,1.37175,0.083049,-0.728574,1.23129,57,-1.49638,0.0743482,0.301141,-1.50596,0.0645264,0.00328732,-1.36552,0.0711404,-0.02583,-1.4884,-0.0975072,0.291542,-1.52175,-0.0936617,0.000669956,-1.38129,-0.0830489,-0.0285737,
-1,-1,-1,1499,149277125,-0.0742532,-0.399235,1.34667,-0.0645309,-0.697259,1.35584,-0.0709553,-0.726307,1.21551,0.0974745,-0.40848,1.33844,0.093372,-0.699783,1.37182,0.0829562,-0.728962,1.23146,11,-1.49667,0.0742532,0.300765,-1.50584,0.064531,0.00274146,-1.36551,0.0709553,-0.0263071,-1.48844,-0.0974744,0.29152,-1.52182,-0.0933719,0.00021708,-1.38146,-0.0829561,-0.0289615,
-1,-1,-1,1533,149277156,-0.0741744,-0.398913,1.34607,-0.064623,-0.697268,1.3558,-0.0708326,-0.726245,1.21559,0.0974533,-0.408596,1.33844,0.0932687,-0.69989,1.37185,0.0830676,-0.728996,1.23162,43,-1.49607,0.0741745,0.301087,-1.50579,0.0646231,0.00273174,-1.36559,0.0708326,-0.0262449,-1.48844,-0.0974532,0.291404,-1.52185,-0.0932686,0.000109732,-1.38162,-0.0830676,-0.0289957,
-1,-1,-1,1566,149277187,-0.0739616,-0.399138,1.34574,-0.0648793,-0.697322,1.35565,-0.0707109,-0.725737,1.21664,0.0973864,-0.408701,1.33849,0.0931577,-0.699933,1.37183,0.0833305,-0.728478,1.2328,75,-1.49574,0.0739617,0.300862,-1.50565,0.0648794,0.00267792,-1.36664,0.0707109,-0.025737,-1.48849,-0.0973863,0.291299,-1.52183,-0.0931576,6.71148e-05,-1.3828,-0.0833305,-0.028478,
-1,-1,-1,1600,149277234,-0.0743259,-0.39922,1.34611,-0.0649916,-0.697329,1.35561,-0.0704653,-0.725174,1.21784,0.0973823,-0.409002,1.33865,0.0929151,-0.700351,1.37222,0.0834494,-0.728322,1.23443,14,-1.49611,0.074326,0.30078,-1.50561,0.0649916,0.00267071,-1.36784,0.0704654,-0.0251743,-1.48865,-0.0973822,0.290998,-1.52222,-0.092915,-0.000350714,-1.38443,-0.0834494,-0.0283219,
-1,-1,-1,1632,149277265,-0.0743669,-0.399236,1.34609,-0.0650666,-0.697249,1.35515,-0.0701793,-0.725162,1.21718,0.0975157,-0.409328,1.33871,0.0928789,-0.700518,1.37224,0.0837726,-0.728556,1.23423,46,-1.49609,0.074367,0.300764,-1.50515,0.0650667,0.00275064,-1.36718,0.0701794,-0.0251618,-1.48871,-0.0975156,0.290672,-1.52224,-0.0928788,-0.000518024,-1.38423,-0.0837726,-0.0285564,
-1,-1,-1,1665,149277296,-0.0744281,-0.399312,1.34601,-0.0649434,-0.697234,1.35502,-0.0696898,-0.725237,1.2168,0.0977795,-0.409845,1.33878,0.0928382,-0.700655,1.37237,0.0841022,-0.728785,1.23413,78,-1.49601,0.0744282,0.300688,-1.50502,0.0649434,0.00276643,-1.3668,0.0696899,-0.0252372,-1.48878,-0.0977794,0.290155,-1.52237,-0.0928381,-0.000655293,-1.38413,-0.0841021,-0.0287846,
-1,-1,-1,1700,149277328,-0.0745318,-0.399732,1.34564,-0.0649175,-0.697269,1.35492,-0.0692545,-0.725359,1.21651,0.097889,-0.410004,1.33882,0.0928398,-0.700658,1.37236,0.0845135,-0.728876,1.23392,0,-1.49564,0.0745318,0.300268,-1.50492,0.0649176,0.00273114,-1.36651,0.0692546,-0.0253592,-1.48882,-0.0978889,0.289996,-1.52236,-0.0928397,-0.000658154,-1.38392,-0.0845134,-0.0288757,
-1,-1,-1,1732,149277359,-0.0746009,-0.400152,1.34553,-0.0649434,-0.697221,1.35473,-0.0688871,-0.725405,1.21611,0.0982483,-0.410493,1.33899,0.0928359,-0.700716,1.37232,0.0849019,-0.729028,1.23368,32,-1.49553,0.074601,0.299848,-1.50473,0.0649435,0.00277948,-1.36611,0.0688872,-0.025405,-1.48899,-0.0982482,0.289507,-1.52232,-0.0928358,-0.000716269,-1.38368,-0.0849018,-0.0290276,
-1,-1,-1,1765,149277390,-0.074696,-0.400428,1.3456,-0.0648795,-0.697388,1.35452,-0.068419,-0.725674,1.21565,0.098487,-0.410731,1.33903,0.0928337,-0.700613,1.37223,0.085305,-0.729032,1.23333,64,-1.4956,0.0746961,0.299572,-1.50452,0.0648796,0.00261235,-1.36565,0.0684191,-0.0256736,-1.48903,-0.0984869,0.289269,-1.52223,-0.0928336,-0.000612915,-1.38333,-0.0853049,-0.0290322,
-1,-1,-1,1800,149277437,-0.0747773,-0.400876,1.34577,-0.0646423,-0.697769,1.35455,-0.067781,-0.726164,1.2154,0.0988091,-0.41132,1.3393,0.0929106,-0.700543,1.37214,0.0857865,-0.72908,1.23296,19,-1.49577,0.0747773,0.299124,-1.50455,0.0646424,0.00223142,-1.3654,0.0677811,-0.0261642,-1.4893,-0.0988091,0.28868,-1.52214,-0.0929106,-0.000543177,-1.38296,-0.0857865,-0.0290803,
-1,-1,-1,1832,149277453,-0.0749551,-0.401102,1.3459,-0.0642598,-0.698596,1.35444,-0.0670027,-0.727077,1.21505,0.0990609,-0.411558,1.33939,0.0932108,-0.700252,1.37176,0.0864841,-0.728895,1.23232,35,-1.4959,0.0749552,0.298898,-1.50444,0.0642599,0.00140417,-1.36505,0.0670027,-0.0270767,-1.48939,-0.0990609,0.288442,-1.52176,-0.0932107,-0.000252247,-1.38232,-0.086484,-0.0288946,
-1,-1,-1,1866,149277500,-0.0750334,-0.401196,1.34593,-0.064054,-0.698872,1.35447,-0.0664719,-0.727437,1.21484,0.0993091,-0.411854,1.33948,0.093356,-0.699877,1.37155,0.0869552,-0.728614,1.23187,83,-1.49593,0.0750335,0.298804,-1.50447,0.0640541,0.00112826,-1.36484,0.0664719,-0.027437,-1.48948,-0.099309,0.288146,-1.52155,-0.0933559,0.000123441,-1.38187,-0.0869551,-0.0286142,
-1,-1,-1,1899,149277531,-0.0751033,-0.401547,1.34605,-0.0635251,-0.699286,1.35463,-0.0656351,-0.72793,1.21477,0.0996795,-0.412569,1.33971,0.0934675,-0.699753,1.37149,0.0873852,-0.728578,1.23158,21,-1.49605,0.0751034,0.298453,-1.50463,0.0635252,0.000713944,-1.36477,0.0656352,-0.0279298,-1.48971,-0.0996795,0.287431,-1.52149,-0.0934674,0.000247002,-1.38158,-0.0873851,-0.0285781,
-1,-1,-1,1933,149277562,-0.0749595,-0.401629,1.34577,-0.0635222,-0.699313,1.35456,-0.0654532,-0.72803,1.2145,0.0998424,-0.412738,1.33983,0.0934904,-0.699706,1.37149,0.0875862,-0.728606,1.23138,53,-1.49577,0.0749596,0.298371,-1.50456,0.0635223,0.000686944,-1.3645,0.0654533,-0.0280297,-1.48983,-0.0998423,0.287262,-1.52149,-0.0934903,0.00029397,-1.38138,-0.0875861,-0.0286063,
-1,-1,-1,1965,149277593,-0.074951,-0.401687,1.3458,-0.0635852,-0.699321,1.35449,-0.0653805,-0.728105,1.21424,0.100052,-0.412752,1.33974,0.0937186,-0.699541,1.37124,0.0879419,-0.72851,1.23093,85,-1.4958,0.0749511,0.298313,-1.50449,0.0635853,0.000678718,-1.36424,0.0653806,-0.0281047,-1.48974,-0.100052,0.287248,-1.52124,-0.0937185,0.000458837,-1.38093,-0.0879419,-0.0285099,
-1,-1,-1,1999,149277625,-0.0748544,-0.40183,1.34564,-0.0637589,-0.698968,1.35379,-0.0654824,-0.727816,1.21336,0.100283,-0.412853,1.33972,0.0937411,-0.699414,1.37114,0.08803,-0.72845,1.23066,23,-1.49564,0.0748545,0.29817,-1.50379,0.063759,0.00103205,-1.36336,0.0654825,-0.027816,-1.48972,-0.100282,0.287147,-1.52114,-0.093741,0.000585556,-1.38066,-0.0880299,-0.0284495,
-1,-1,-1,2032,149277656,-0.0748471,-0.401974,1.34564,-0.0632871,-0.699241,1.35463,-0.0649896,-0.728111,1.21401,0.100362,-0.412944,1.33975,0.0937406,-0.699063,1.37126,0.0880629,-0.728125,1.23059,55,-1.49564,0.0748472,0.298027,-1.50463,0.0632872,0.000759006,-1.36401,0.0649897,-0.0281106,-1.48975,-0.100362,0.287056,-1.52126,-0.0937405,0.000937283,-1.38059,-0.0880629,-0.0281246,
-1,-1,-1,2065,149277687,-0.0748037,-0.402341,1.34562,-0.0634387,-0.699481,1.35464,-0.0651267,-0.728377,1.21385,0.100458,-0.413018,1.33974,0.0935635,-0.698981,1.37134,0.0879008,-0.728076,1.23049,71,-1.49562,0.0748038,0.297659,-1.50464,0.0634388,0.00051862,-1.36385,0.0651268,-0.0283771,-1.48974,-0.100458,0.286983,-1.52134,-0.0935635,0.00101906,-1.38049,-0.0879007,-0.028076,
-1,-1,-1,2100,149277718,-0.074881,-0.402436,1.34581,-0.0628603,-0.700117,1.35523,-0.0645802,-0.729078,1.21429,0.100486,-0.413067,1.33977,0.0935513,-0.698918,1.37131,0.087872,-0.728086,1.23031,9,-1.49581,0.0748811,0.297564,-1.50523,0.0628604,-0.000116706,-1.36429,0.0645803,-0.0290775,-1.48977,-0.100486,0.286933,-1.52131,-0.0935512,0.00108165,-1.38031,-0.0878719,-0.0280864,
-1,-1,-1,2133,149277765,-0.074962,-0.402759,1.34595,-0.0628842,-0.700229,1.35509,-0.0646301,-0.729256,1.21402,0.10049,-0.413065,1.33974,0.0934263,-0.698828,1.37101,0.0877226,-0.728065,1.22988,57,-1.49595,0.0749621,0.297241,-1.50509,0.0628843,-0.000229418,-1.36402,0.0646302,-0.0292562,-1.48974,-0.10049,0.286935,-1.52101,-0.0934262,0.00117183,-1.37988,-0.0877225,-0.0280645,
-1,-1,-1,2166,149277796,-0.0750198,-0.402876,1.34597,-0.0629351,-0.700222,1.35505,-0.0647384,-0.729319,1.2139,0.100497,-0.413084,1.33974,0.093259,-0.699115,1.37113,0.0875007,-0.728418,1.22992,89,-1.49597,0.0750199,0.297124,-1.50505,0.0629352,-0.000221848,-1.3639,0.0647385,-0.0293194,-1.48974,-0.100497,0.286916,-1.52113,-0.0932589,0.000885189,-1.37992,-0.0875006,-0.0284176,
-1,-1,-1,2199,149277828,-0.0750676,-0.403016,1.34606,-0.0628985,-0.700513,1.35555,-0.064781,-0.729689,1.21429,0.100502,-0.413087,1.33974,0.0933535,-0.699126,1.37105,0.0875146,-0.728507,1.22973,12,-1.49606,0.0750677,0.296984,-1.50555,0.0628986,-0.000512481,-1.36429,0.0647811,-0.0296893,-1.48974,-0.100502,0.286913,-1.52105,-0.0933534,0.000874519,-1.37973,-0.0875145,-0.0285072,
-1,-1,-1,2232,149277859,-0.0750819,-0.402982,1.34629,-0.0631819,-0.700293,1.35541,-0.0652352,-0.729525,1.21404,0.100461,-0.413081,1.33981,0.0933359,-0.699515,1.37128,0.0873193,-0.728944,1.22985,44,-1.49629,0.075082,0.297018,-1.50541,0.063182,-0.000293076,-1.36404,0.0652353,-0.0295253,-1.48981,-0.100461,0.286919,-1.52128,-0.0933358,0.000484884,-1.37985,-0.0873192,-0.0289437,
-1,-1,-1,2265,149277890,-0.0751294,-0.402893,1.34626,-0.0636292,-0.699923,1.35513,-0.0658166,-0.729185,1.21368,0.100422,-0.413063,1.33983,0.0932702,-0.69962,1.37141,0.0871093,-0.729073,1.2299,76,-1.49626,0.0751295,0.297107,-1.50513,0.0636293,7.73668e-05,-1.36368,0.0658167,-0.0291852,-1.48983,-0.100422,0.286937,-1.52141,-0.0932701,0.000380099,-1.3799,-0.0871092,-0.0290733,
-1,-1,-1,2300,149277921,-0.0753407,-0.402807,1.34665,-0.0640311,-0.699553,1.35489,-0.0664059,-0.728837,1.21337,0.100265,-0.413071,1.34001,0.0931439,-0.699745,1.37165,0.0867881,-0.729214,1.23007,-1,-1.49665,0.0753408,0.297193,-1.50489,0.0640312,0.000447094,-1.36337,0.0664059,-0.0288367,-1.49001,-0.100265,0.286929,-1.52165,-0.0931438,0.000255466,-1.38007,-0.086788,-0.0292138,
-1,-1,-1,2332,149277953,-0.0751336,-0.402545,1.34648,-0.0640545,-0.699531,1.35481,-0.0665813,-0.728813,1.21322,0.100186,-0.41301,1.34004,0.0930273,-0.699774,1.37159,0.0865213,-0.729241,1.22995,31,-1.49648,0.0751336,0.297455,-1.50481,0.0640546,0.000469327,-1.36322,0.0665814,-0.0288131,-1.49004,-0.100186,0.28699,-1.52159,-0.0930272,0.00022608,-1.37995,-0.0865212,-0.029241,
-1,-1,-1,2366,149278000,-0.0748228,-0.402276,1.34606,-0.0642592,-0.699061,1.35462,-0.0669106,-0.728363,1.21297,0.10006,-0.412883,1.3402,0.0931032,-0.699999,1.37144,0.0864646,-0.729472,1.22974,79,-1.49606,0.0748229,0.297724,-1.50462,0.0642593,0.000938714,-1.36297,0.0669107,-0.0283625,-1.4902,-0.10006,0.287117,-1.52144,-0.0931031,8.9407e-07,-1.37974,-0.0864645,-0.0294715,
-1,-1,-1,2399,149278031,-0.0746263,-0.402247,1.34603,-0.0644038,-0.698842,1.35464,-0.067245,-0.728151,1.21296,0.099885,-0.412954,1.34059,0.093119,-0.700113,1.37149,0.0862862,-0.729587,1.22977,17,-1.49603,0.0746264,0.297754,-1.50464,0.0644038,0.00115848,-1.36296,0.067245,-0.0281512,-1.49059,-0.0998849,0.287046,-1.52149,-0.0931189,-0.000112891,-1.37977,-0.0862861,-0.0295872,
-1,-1,-1,2432,149278062,-0.0745331,-0.402104,1.34645,-0.0645036,-0.698744,1.3546,-0.0675126,-0.728076,1.21289,0.0996448,-0.412885,1.34129,0.0932527,-0.70031,1.37164,0.0862461,-0.729803,1.22988,49,-1.49645,0.0745331,0.297896,-1.5046,0.0645037,0.00125581,-1.36289,0.0675127,-0.0280762,-1.49129,-0.0996447,0.287115,-1.52164,-0.0932526,-0.000310183,-1.37988,-0.086246,-0.0298029,
-1,-1,-1,2465,149278093,-0.0743872,-0.401882,1.34671,-0.0647536,-0.698494,1.35436,-0.0678674,-0.72787,1.21261,0.0995555,-0.4128,1.34164,0.0932044,-0.700445,1.37169,0.0860872,-0.729976,1.2299,81,-1.49671,0.0743873,0.298118,-1.50436,0.0647537,0.00150573,-1.36261,0.0678675,-0.0278704,-1.49164,-0.0995554,0.287201,-1.52169,-0.0932043,-0.000444472,-1.3799,-0.0860871,-0.0299764,
-1,-1,-1,2500,149278125,-0.074261,-0.401712,1.34655,-0.0645049,-0.699022,1.35477,-0.0676686,-0.728417,1.21298,0.0995028,-0.412731,1.34173,0.0931921,-0.700429,1.37197,0.0860328,-0.72999,1.23014,19,-1.49655,0.074261,0.298288,-1.50477,0.064505,0.000978291,-1.36298,0.0676687,-0.0284166,-1.49173,-0.0995027,0.287269,-1.52197,-0.093192,-0.000429451,-1.38014,-0.0860327,-0.0299899,
-1,-1,-1,2532,149278156,-0.0740741,-0.40151,1.34663,-0.0643368,-0.699335,1.35555,-0.0675695,-0.72875,1.21372,0.0994237,-0.412697,1.34216,0.0933095,-0.70037,1.372,0.0860834,-0.729951,1.23012,51,-1.49663,0.0740742,0.29849,-1.50555,0.0643369,0.000665486,-1.36372,0.0675695,-0.0287501,-1.49216,-0.0994236,0.287303,-1.522,-0.0933094,-0.000370443,-1.38012,-0.0860833,-0.0299513,
-1,-1,-1,2565,149278187,-0.0740249,-0.401465,1.3468,-0.064492,-0.699373,1.35551,-0.0677654,-0.728811,1.21363,0.0992815,-0.412635,1.34271,0.0933409,-0.700559,1.3721,0.0860692,-0.73016,1.23017,83,-1.4968,0.074025,0.298535,-1.50551,0.0644921,0.000627398,-1.36363,0.0677654,-0.0288105,-1.49271,-0.0992814,0.287365,-1.5221,-0.0933408,-0.000558555,-1.38017,-0.0860691,-0.0301601,
-1,-1,-1,2600,149278234,-0.0740959,-0.40116,1.34704,-0.0648096,-0.698751,1.35506,-0.0679582,-0.728218,1.21312,0.0992236,-0.412538,1.343,0.0933854,-0.70055,1.37204,0.0862281,-0.730172,1.23006,37,-1.49704,0.074096,0.29884,-1.50506,0.0648097,0.00124913,-1.36312,0.0679583,-0.0282176,-1.493,-0.0992236,0.287462,-1.52204,-0.0933853,-0.000550032,-1.38006,-0.086228,-0.030172,
-1,-1,-1,2632,149278265,-0.0740342,-0.401165,1.34717,-0.0647349,-0.699,1.35541,-0.0685583,-0.728298,1.21341,0.0992935,-0.412406,1.3434,0.0934389,-0.700523,1.37205,0.0856077,-0.729978,1.23002,69,-1.49717,0.0740343,0.298835,-1.50541,0.064735,0.000999629,-1.36341,0.0685584,-0.0282978,-1.4934,-0.0992934,0.287594,-1.52205,-0.0934388,-0.00052309,-1.38002,-0.0856076,-0.0299781,
-1,-1,-1,2665,149278296,-0.0740714,-0.401282,1.34754,-0.0645799,-0.699381,1.35564,-0.0681973,-0.728692,1.21363,0.0993812,-0.412451,1.34389,0.0931292,-0.700652,1.37252,0.0855169,-0.730129,1.23047,101,-1.49754,0.0740714,0.298718,-1.50564,0.06458,0.000619292,-1.36363,0.0681974,-0.0286924,-1.49389,-0.0993811,0.287549,-1.52252,-0.0931291,-0.000652075,-1.38047,-0.0855168,-0.0301286,
-1,-1,-1,2699,149278328,-0.0742183,-0.400571,1.34778,-0.0646013,-0.69933,1.35548,-0.0681816,-0.728679,1.21345,0.0995187,-0.412319,1.34417,0.0931679,-0.700611,1.37261,0.0855912,-0.730127,1.23053,24,-1.49778,0.0742184,0.299429,-1.50548,0.0646014,0.000669599,-1.36345,0.0681817,-0.0286788,-1.49417,-0.0995187,0.287681,-1.52261,-0.0931679,-0.000611424,-1.38053,-0.0855911,-0.030127,
