tR,tRW,x,y,th,v,w,batVolt,isFollowing,xVm,yVm,dist,xVmG,yVmG,vD,wD,kappaD,distVm,headVm,vScale,wScale,distDesired,thDesired,xError,yError,vx,vy,vNew,wNew,xVmD,yVmD,
1149276516,149276531,0,0,0,0,0,12.3,0,0.3,0,0,0.3,0,0.612372,0,0,0.3,0,-0.8,0.5,2.1,0,0,0,0.75,0,0.75,0,0.3,0,
1149276611,149276625,0,0,0,0,0,12.3,0,0.3,0,0,0.3,0,0.612372,0,0,0.3,0,-0.8,0.5,2.1,0,0,0,0.75,0,0.75,0,0.3,0,
1149276724,149276718,0,0,0,0,0,12.3,0,0.3,0,0,0.3,0,0.612372,0,0,0.3,0,-0.8,0.5,2.1,0,0,0,0.75,0,0.75,0,0.3,0,
1149276821,149276828,0,0,0,0,0,12.3,0,0.3,0,0,0.3,0,0.612372,0,0,0.3,0,-0.8,0.5,2.1,0,0,0,0.75,0,0.75,0,0.3,0,
1149276916,149276921,0,0,0,0,0,12.3,0,0.3,0,0,0.3,0,0.612372,0,0,0.3,0,-0.8,0.5,2.1,0,0,0,0.75,0,0.75,0,0.3,0,
1149277010,149277031,0,0,0,0,0,12.3,0,0.3,0,0,0.3,0,0.612372,0,0,0.3,0,-0.8,0.5,2.1,0,0,0,0.75,0,0.75,0,0.3,0,
1149277108,149277109,0,0,0,0,0,12.3,0,0.3,0,0,0.3,0,0.612372,0,0,0.3,0,-0.8,0.5,2.1,0,0,0,0.75,0,0.75,0,0.3,0,
1149277220,149277218,0,0,0,0,0,12.3,0,0.3,0,0,0.3,0,0.612372,0,0,0.3,0,-0.8,0.5,2.1,0,0,0,0.75,0,0.75,0,0.3,0,
1149277315,149277328,0,0,0,0,0,12.3,0,0.3,0,0,0.3,0,0.612372,0,0,0.3,0,-0.8,0.5,2.1,0,0,0,0.75,0,0.75,0,0.3,0,
1149277410,149277421,0,0,0,0,0,12.3,0,0.3,0,0,0.3,0,0.612372,0,0,0.3,0,-0.8,0.5,2.1,0,0,0,0.75,0,0.75,0,0.3,0,
1149277505,149277515,0,0,0,0,0,12.3,0,0.3,0,0,0.3,0,0.612372,0,0,0.3,0,-0.8,0.5,2.1,0,0,0,0.75,0,0.75,0,0.3,0,
1149277603,149277609,0,0,0,0,0,12.3,0,0.3,0,0,0.3,0,0.612372,0,0,0.3,0,-0.8,0.5,2.1,0,0,0,0.75,0,0.75,0,0.3,0,
1149277713,149277703,0,0,0,0,0,12.3,0,0.3,0,0,0.3,0,0.612372,0,0,0.3,0,-0.8,0.5,2.1,0,0,0,0.75,0,0.75,0,0.3,0,
1149277809,149277812,0,0,0,0,0,12.3,0,0.3,0,0,0.3,0,0.612372,0,0,0.3,0,-0.8,0.5,2.1,0,0,0,0.75,0,0.75,0,0.3,0,
1149277909,149277921,0,0,0,0,0,12.3,0,0.3,0,0,0.3,0,0.612372,0,0,0.3,0,-0.8,0.5,2.1,0,0,0,0.75,0,0.75,0,0.3,0,
1149278003,149278015,0,0,0,0,0,12.3,0,0.3,0,0,0.3,0,0.612372,0,0,0.3,0,-0.8,0.5,2.1,0,0,0,0.75,0,0.75,0,0.3,0,
1149278098,149278109,0,0,0,0,0,12.3,0,0.3,0,0,0.3,0,0.612372,0,0,0.3,0,-0.8,0.5,2.1,0,0,0,0.75,0,0.75,0,0.3,0,
1149278209,149278203,0,0,0,0,0,12.3,0,0.3,0,0,0.3,0,0.612372,0,0,0.3,0,-0.8,0.5,2.1,0,0,0,0.75,0,0.75,0,0.3,0,
1149278307,149278312,0,0,0,0,0,12.3,0,0.3,0,0,0.3,0,0.612372,0,0,0.3,0,-0.8,0.5,2.1,0,0,0,0.75,0,0.75,0,0.3,0,
1149278401,149278406,0,0,0,0,0,12.3,0,0.3,0,0,0.3,0,0.612372,0,0,0.3,0,-0.8,0.5,2.1,0,0,0,0.75,0,0.75,0,0.3,0,
1149278498,149278500,0,0,0,0,0,12.3,0,0.3,0,0,0.3,0,0.612372,0,0,0.3,0,-0.8,0.5,2.1,0,0,0,0.75,0,0.75,0,0.3,0,
1149278595,149278593,0,0,0,0,0,12.3,0,0.3,0,0,0.3,0,0.612372,0,0,0.3,0,-0.8,0.5,2.1,0,0,0,0.75,0,0.75,0,0.3,0,
1149278706,149278703,0,0,0,0,0,12.3,0,0.3,0,0,0.3,0,0.612372,0,0,0.3,0,-0.8,0.5,2.1,0,0,0,0.75,0,0.75,0,0.3,0,
1149278800,149278812,0,0,0,0,0,12.3,0,0.3,0,0,0.3,0,0.612372,0,0,0.3,0,-0.8,0.5,2.1,0,0,0,0.75,0,0.75,0,0.3,0,
1149278896,149278906,0,0,0,0,0,12.3,0,0.3,0,0,0.3,0,0.612372,0,0,0.3,0,-0.8,0.5,2.1,0,0,0,0.75,0,0.75,0,0.3,0,
1149278994,149279000,0,0,0,0,0,12.3,0,0.3,0,0,0.3,0,0.612372,0,0,0.3,0,-0.8,0.5,2.1,0,0,0,0.75,0,0.75,0,0.3,0,
1149279089,149279093,0,0,0,0,0,12.3,0,0.3,0,0,0.3,0,0.612372,0,0,0.3,0,-0.8,0.5,2.1,0,0,0,0.75,0,0.75,0,0.3,0,
1149279184,149279187,0,0,0,0,0,12.3,0,0.3,0,0,0.3,0,0.612372,0,0,0.3,0,-0.8,0.5,2.1,0,0,0,0.75,0,0.75,0,0.3,0,
1149279296,149279312,0,0,0,0,0,12.3,0,0.3,0,0,0.3,0,0.612372,0,0,0.3,0,-0.8,0.5,2.1,0,0,0,0.75,0,0.75,0,0.3,0,
1149279394,149279406,0,0,0,0,0,12.3,0,0.3,0,0,0.3,0,0.612372,0,0,0.3,0,-0.8,0.5,2.1,0,0,0,0.75,0,0.75,0,0.3,0,
1149279488,149279500,0,0,0,0,0,12.3,0,0.3,0,0,0.3,0,0.612372,0,0,0.3,0,-0.8,0.5,2.1,0,0,0,0.75,0,0.75,0,0.3,0,
1149279584,149279593,0,0,0,0,0,12.3,0,0.3,0,0,0.3,0,0.612372,0,0,0.3,0,-0.8,0.5,2.1,0,0,0,0.75,0,0.75,0,0.3,0,
1149279697,149279687,0,0,0,0,0,12.3,0,0.3,0,0,0.3,0,0.612372,0,0,0.3,0,-0.8,0.5,2.1,0,0,0,0.75,0,0.75,0,0.3,0,
1149279794,149279781,0,0,0,0,0,12.3,0,0.3,0,0,0.3,0,0.612372,0,0,0.3,0,-0.8,0.5,2.1,0,0,0,0.75,0,0.75,0,0.3,0,
1149279889,149279906,0,0,0,0,0,12.3,0,0.3,0,0,0.3,0,0.612372,0,0,0.3,0,-0.8,0.5,2.1,0,0,0,0.75,0,0.75,0,0.3,0,
1149279984,149280000,0,0,0,0,0,12.3,0,0.3,0,0,0.3,0,0.612372,0,0,0.3,0,-0.8,0.5,2.1,0,0,0,0.75,0,0.75,0,0.3,0,
1149280079,149280093,0,0,0,0,0,12.3,0,0.3,0,0,0.3,0,0.612372,0,0,0.3,0,-0.8,0.5,2.1,0,0,0,0.75,0,0.75,0,0.3,0,
1149280177,149280187,0,0,0,0,0,12.3,0,0.3,0,0,0.3,0,0.612372,0,0,0.3,0,-0.8,0.5,2.1,0,0,0,0.75,0,0.75,0,0.3,0,
1149280288,149280296,0,0,0,0,0,12.3,0,0.3,0,0,0.3,0,0.612372,0,0,0.3,0,-0.8,0.5,2.1,0,0,0,0.75,0,0.75,0,0.3,0,
1149280385,149280390,0,0,0,0,0,12.3,0,0.3,0,0,0.3,0,0.612372,0,0,0.3,0,-0.8,0.5,2.1,0,0,0,0.75,0,0.75,0,0.3,0,
1149280481,149280484,0,0,0,0,0,12.3,0,0.3,0,0,0.3,0,0.612372,0,0,0.3,0,-0.8,0.5,2.1,0,0,0,0.75,0,0.75,0,0.3,0,
1149280575,149280593,0,0,0,0,0,12.3,0,0.3,0,0,0.3,0,0.612372,0,0,0.3,0,-0.8,0.5,2.1,0,0,0,0.75,0,0.75,0,0.3,0,
1149280671,149280687,0,0,0,0,0,12.3,0,0.3,0,0,0.3,0,0.612372,0,0,0.3,0,-0.8,0.5,2.1,0,0,0,0.75,0,0.75,0,0.3,0,
1149280784,149280781,0,0,0,0,0,12.3,0,0.3,0,0,0.3,0,0.612372,0,0,0.3,0,-0.8,0.5,2.1,0,0,0,0.75,0,0.75,0,0.3,0,
1149280880,149280890,0,0,0,0,0,12.3,0,0.3,0,0,0.3,0,0.612372,0,0,0.3,0,-0.8,0.5,2.1,0,0,0,0.75,0,0.75,0,0.3,0,
1149280977,149280984,0,0,0,0,0,12.3,0,0.3,0,0,0.3,0,0.612372,0,0,0.3,0,-0.8,0.5,2.1,0,0,0,0.75,0,0.75,0,0.3,0,
1149281073,149281078,0,0,-6.52853e-05,0,0,12.3,0,0.3,-1.95856e-05,1.95856e-05,0.3,0,0.612372,0,0,0.3,0,-0.8,0.5,2.1,0,0,0,0.75,0,0.75,0,0.3,0,
1149281166,149281171,0,0,-6.52853e-05,0,0,12.3,0,0.3,-1.95856e-05,1.95856e-05,0.3,0,0.612382,0.00018657,0,0.3,0,-0.8,0.5,2.1,0,1.95801e-05,1.95856e-05,0.75002,1.95856e-05,0.75002,0.000228503,0.30002,0,
1149281279,149281281,0,0,-6.52853e-05,0,0,12.3,0,0.3,-1.95856e-05,1.95856e-05,0.3,0,0.612382,0.00018657,0,0.3,0,-0.8,0.5,2.1,0,1.95801e-05,1.95856e-05,0.75002,1.95856e-05,0.75002,0.000228503,0.30002,0,
1149281376,149281390,0,0,-6.52853e-05,0,0,12.3,0,0.3,-1.95856e-05,1.95856e-05,0.3,0,0.612382,0.00018657,0,0.3,0,-0.8,0.5,2.1,0,1.95801e-05,1.95856e-05,0.75002,1.95856e-05,0.75002,0.000228503,0.30002,0,
1149281471,149281484,0,0,-6.52853e-05,0,0,12.3,0,0.3,-1.95856e-05,1.95856e-05,0.3,0,0.612382,0.00018657,0,0.3,0,-0.8,0.5,2.1,0,1.95801e-05,1.95856e-05,0.75002,1.95856e-05,0.75002,0.000228503,0.30002,0,
1149281568,149281578,0,0,-6.52853e-05,0,0,12.3,0,0.3,-1.95856e-05,1.95856e-05,0.3,0,0.612382,0.00018657,0,0.3,0,-0.8,0.5,2.1,0,1.95801e-05,1.95856e-05,0.75002,1.95856e-05,0.75002,0.000228503,0.30002,0,
1149281662,149281671,0,0,-6.52853e-05,0,0,12.3,0,0.3,-1.95856e-05,1.95856e-05,0.3,0,0.612382,0.00018657,0,0.3,0,-0.8,0.5,2.1,0,1.95801e-05,1.95856e-05,0.75002,1.95856e-05,0.75002,0.000228503,0.30002,0,
1149281775,149281781,0,0,-6.52853e-05,0,0,12.3,0,0.3,-1.95856e-05,1.95856e-05,0.3,0,0.612382,0.00018657,0,0.3,0,-0.8,0.5,2.1,0,1.95801e-05,1.95856e-05,0.75002,1.95856e-05,0.75002,0.000228503,0.30002,0,
1149281870,149281875,0,0,-6.52853e-05,0,0,12.3,0,0.3,-1.95856e-05,1.95856e-05,0.3,0,0.612382,0.00018657,0,0.3,0,-0.8,0.5,2.1,0,1.95801e-05,1.95856e-05,0.75002,1.95856e-05,0.75002,0.000228503,0.30002,0,
1149281967,149281984,0,0,-6.52853e-05,0,0,12.3,0,0.3,-1.95856e-05,1.95856e-05,0.3,0,0.612382,0.00018657,0,0.3,0,-0.8,0.5,2.1,0,1.95801e-05,1.95856e-05,0.75002,1.95856e-05,0.75002,0.000228503,0.30002,0,
1149282062,149282078,0,0,-6.52853e-05,0,0,12.3,0,0.3,-1.95856e-05,1.95856e-05,0.3,0,0.612382,0.00018657,0,0.3,0,-0.8,0.5,2.1,0,1.95801e-05,1.95856e-05,0.75002,1.95856e-05,0.75002,0.000228503,0.30002,0,
1149282157,149282171,0,0,-6.52853e-05,0,0,12.3,0,0.3,-1.95856e-05,1.95856e-05,0.3,0,0.612382,0.00018657,0,0.3,0,-0.8,0.5,2.1,0,1.95801e-05,1.95856e-05,0.75002,1.95856e-05,0.75002,0.000228503,0.30002,0,
1149282270,149282265,0,0,-6.52853e-05,0,0,12.4,0,0.3,-1.95856e-05,1.95856e-05,0.3,0,0.612382,0.00018657,0,0.3,0,-0.8,0.5,2.1,0,1.95801e-05,1.95856e-05,0.75002,1.95856e-05,0.75002,0.000228503,0.30002,0,
1149282366,149282375,0,0,-6.52853e-05,0,0,12.4,0,0.3,-1.95856e-05,1.95856e-05,0.3,0,0.612382,0.00018657,0,0.3,0,-0.8,0.5,2.1,0,1.95801e-05,1.95856e-05,0.75002,1.95856e-05,0.75002,0.000228503,0.30002,0,
1149282464,149282468,0,0,-6.52853e-05,0,0,12.4,0,0.3,-1.95856e-05,1.95856e-05,0.3,0,0.612382,0.00018657,0,0.3,0,-0.8,0.5,2.1,0,1.95801e-05,1.95856e-05,0.75002,1.95856e-05,0.75002,0.000228503,0.30002,0,
1149282557,149282562,0,0,-6.52853e-05,0,0,12.4,0,0.3,-1.95856e-05,1.95856e-05,0.3,0,0.612382,0.00018657,0,0.3,0,-0.8,0.5,2.1,0,1.95801e-05,1.95856e-05,0.75002,1.95856e-05,0.75002,0.000228503,0.30002,0,
1149282653,149282656,0,0,-6.52853e-05,0,0,12.4,0,0.3,-1.95856e-05,1.95856e-05,0.3,0,0.612382,0.00018657,0,0.3,0,-0.8,0.5,2.1,0,1.95801e-05,1.95856e-05,0.75002,1.95856e-05,0.75002,0.000228503,0.30002,0,
1149282767,149282765,0,0,-6.52853e-05,0,0,12.4,0,0.3,-1.95856e-05,1.95856e-05,0.3,0,0.612382,0.00018657,0,0.3,0,-0.8,0.5,2.1,0,1.95801e-05,1.95856e-05,0.75002,1.95856e-05,0.75002,0.000228503,0.30002,0,
1149282861,149282875,0,0,-6.52853e-05,0,0,12.4,0,0.3,-1.95856e-05,1.95856e-05,0.3,0,0.612382,0.00018657,0,0.3,0,-0.8,0.5,2.1,0,1.95801e-05,1.95856e-05,0.75002,1.95856e-05,0.75002,0.000228503,0.30002,0,
1149282958,149282968,0,0,-6.52853e-05,0,0,12.4,0,0.3,-1.95856e-05,1.95856e-05,0.3,0,0.612382,0.00018657,0,0.3,0,-0.8,0.5,2.1,0,1.95801e-05,1.95856e-05,0.75002,1.95856e-05,0.75002,0.000228503,0.30002,0,
1149283054,149283062,0,0,-6.52853e-05,0,0,12.4,0,0.3,-1.95856e-05,1.95856e-05,0.3,0,0.612382,0.00018657,0,0.3,0,-0.8,0.5,2.1,0,1.95801e-05,1.95856e-05,0.75002,1.95856e-05,0.75002,0.000228503,0.30002,0,
1149283151,149283156,0,0,-6.52853e-05,0,0,12.4,0,0.3,-1.95856e-05,1.95856e-05,0.3,0,0.612382,0.00018657,0,0.3,0,-0.8,0.5,2.1,0,1.95801e-05,1.95856e-05,0.75002,1.95856e-05,0.75002,0.000228503,0.30002,0,
1149283263,149283250,0,0,-6.52853e-05,0,0,12.4,0,0.3,-1.95856e-05,1.95856e-05,0.3,0,0.612382,0.00018657,0,0.3,0,-0.8,0.5,2.1,0,1.95801e-05,1.95856e-05,0.75002,1.95856e-05,0.75002,0.000228503,0.30002,0,
1149283357,149283359,0,0,-6.52853e-05,0,0,12.4,0,0.3,-1.95856e-05,1.95856e-05,0.3,0,0.612382,0.00018657,0,0.3,0,-0.8,0.5,2.1,0,1.95801e-05,1.95856e-05,0.75002,1.95856e-05,0.75002,0.000228503,0.30002,0,
1149283454,149283468,0,0,-6.52853e-05,0,0,12.4,0,0.3,-1.95856e-05,1.95856e-05,0.3,0,0.612382,0.00018657,0,0.3,0,-0.8,0.5,2.1,0,1.95801e-05,1.95856e-05,0.75002,1.95856e-05,0.75002,0.000228503,0.30002,0,
1149283548,149283562,0,0,-6.52853e-05,0,0,12.4,0,0.3,-1.95856e-05,1.95856e-05,0.3,0,0.612382,0.00018657,0,0.3,0,-0.8,0.5,2.1,0,1.95801e-05,1.95856e-05,0.75002,1.95856e-05,0.75002,0.000228503,0.30002,0,
1149283645,149283656,0,0,-6.52853e-05,0,0,12.4,0,0.3,-1.95856e-05,1.95856e-05,0.3,0,0.612382,0.00018657,0,0.3,0,-0.8,0.5,2.1,0,1.95801e-05,1.95856e-05,0.75002,1.95856e-05,0.75002,0.000228503,0.30002,0,
1149283756,149283750,0,0,-6.52853e-05,0,0,12.4,0,0.3,-1.95856e-05,1.95856e-05,0.3,0,0.612382,0.00018657,0,0.3,0,-0.8,0.5,2.1,0,1.95801e-05,1.95856e-05,0.75002,1.95856e-05,0.75002,0.000228503,0.30002,0,
1149283851,149283875,0,0,-6.52853e-05,0,0,12.4,0,0.3,-1.95856e-05,1.95856e-05,0.3,0,0.612382,0.00018657,0,0.3,0,-0.8,0.5,2.1,0,1.95801e-05,1.95856e-05,0.75002,1.95856e-05,0.75002,0.000228503,0.30002,0,
1149283950,149283953,0,0,-6.52853e-05,0,0,12.4,0,0.3,-1.95856e-05,1.95856e-05,0.3,0,0.612382,0.00018657,0,0.3,0,-0.8,0.5,2.1,0,1.95801e-05,1.95856e-05,0.75002,1.95856e-05,0.75002,0.000228503,0.30002,0,
1149284044,149284046,0,0,-6.52853e-05,0,0,12.4,0,0.3,-1.95856e-05,1.95856e-05,0.3,0,0.612382,0.00018657,0,0.3,0,-0.8,0.5,2.1,0,1.95801e-05,1.95856e-05,0.75002,1.95856e-05,0.75002,0.000228503,0.30002,0,
1149284142,149284156,0,0,-6.52853e-05,0,0,12.4,0,0.3,-1.95856e-05,1.95856e-05,0.3,0,0.612382,0.00018657,0,0.3,0,-0.8,0.5,2.1,0,1.95801e-05,1.95856e-05,0.75002,1.95856e-05,0.75002,0.000228503,0.30002,0,
1149284252,149284250,0,0,-6.52853e-05,0,0,12.4,0,0.3,-1.95856e-05,1.95856e-05,0.3,0,0.612382,0.00018657,0,0.3,0,-0.8,0.5,2.1,0,1.95801e-05,1.95856e-05,0.75002,1.95856e-05,0.75002,0.000228503,0.30002,0,
1149284347,149284343,0,0,-6.52853e-05,0,0,12.4,0,0.3,-1.95856e-05,1.95856e-05,0.3,0,0.612382,0.00018657,0,0.3,0,-0.8,0.5,2.1,0,1.95801e-05,1.95856e-05,0.75002,1.95856e-05,0.75002,0.000228503,0.30002,0,
1149284444,149284453,0,0,-6.52853e-05,0,0,12.4,0,0.3,-1.95856e-05,1.95856e-05,0.3,0,0.612382,0.00018657,0,0.3,0,-0.8,0.5,2.1,0,1.95801e-05,1.95856e-05,0.75002,1.95856e-05,0.75002,0.000228503,0.30002,0,
1149284540,149284546,0,0,-6.52853e-05,0,0,12.4,0,0.3,-1.95856e-05,1.95856e-05,0.3,0,0.612382,0.00018657,0,0.3,0,-0.8,0.5,2.1,0,1.95801e-05,1.95856e-05,0.75002,1.95856e-05,0.75002,0.000228503,0.30002,0,
1149284635,149284640,0,0,-6.52853e-05,0,0,12.4,0,0.3,-1.95856e-05,1.95856e-05,0.3,0,0.612382,0.00018657,0,0.3,0,-0.8,0.5,2.1,0,1.95801e-05,1.95856e-05,0.75002,1.95856e-05,0.75002,0.000228503,0.30002,0,
1149284730,149284750,0,0,-6.52853e-05,0,0,12.4,0,0.3,-1.95856e-05,1.95856e-05,0.3,0,0.612382,0.00018657,0,0.3,0,-0.8,0.5,2.1,0,1.95801e-05,1.95856e-05,0.75002,1.95856e-05,0.75002,0.000228503,0.30002,0,
1149284844,149284859,0,0,-6.52853e-05,0,0,12.4,0,0.3,-1.95856e-05,1.95856e-05,0.3,0,0.612382,0.00018657,0,0.3,0,-0.8,0.5,2.1,0,1.95801e-05,1.95856e-05,0.75002,1.95856e-05,0.75002,0.000228503,0.30002,0,
1149284939,149284953,0,0,-6.52853e-05,0,0,12.4,0,0.3,-1.95856e-05,1.95856e-05,0.3,0,0.612382,0.00018657,0,0.3,0,-0.8,0.5,2.1,0,1.95801e-05,1.95856e-05,0.75002,1.95856e-05,0.75002,0.000228503,0.30002,0,
1149285036,149285046,0,0,-6.52853e-05,0,0,12.4,0,0.3,-1.95856e-05,1.95856e-05,0.3,0,0.612382,0.00018657,0,0.3,0,-0.8,0.5,2.1,0,1.95801e-05,1.95856e-05,0.75002,1.95856e-05,0.75002,0.000228503,0.30002,0,
1149285131,149285156,0,0,-6.52853e-05,0,0,12.4,0,0.3,-1.95856e-05,1.95856e-05,0.3,0,0.612382,0.00018657,0,0.3,0,-0.8,0.5,2.1,0,1.95801e-05,1.95856e-05,0.75002,1.95856e-05,0.75002,0.000228503,0.30002,0,
1149285226,149285234,0,0,-6.52853e-05,0,0,12.4,0,0.3,-1.95856e-05,1.95856e-05,0.3,0,0.612382,0.00018657,0,0.3,0,-0.8,0.5,2.1,0,1.95801e-05,1.95856e-05,0.75002,1.95856e-05,0.75002,0.000228503,0.30002,0,
1149285340,149285343,0,0,-6.52853e-05,0,0,12.4,0,0.3,-1.95856e-05,1.95856e-05,0.3,0,0.612382,0.00018657,0,0.3,0,-0.8,0.5,2.1,0,1.95801e-05,1.95856e-05,0.75002,1.95856e-05,0.75002,0.000228503,0.30002,0,
1149285434,149285437,0,0,-6.52853e-05,0,0,12.4,0,0.3,-1.95856e-05,1.95856e-05,0.3,0,0.612382,0.00018657,0,0.3,0,-0.8,0.5,2.1,0,1.95801e-05,1.95856e-05,0.75002,1.95856e-05,0.75002,0.000228503,0.30002,0,
1149285533,149285546,0,0,-6.52853e-05,0,0,12.4,0,0.3,-1.95856e-05,1.95856e-05,0.3,0,0.612382,0.00018657,0,0.3,0,-0.8,0.5,2.1,0,1.95801e-05,1.95856e-05,0.75002,1.95856e-05,0.75002,0.000228503,0.30002,0,
1149285626,149285640,0,0,-6.52853e-05,0,0,12.4,0,0.3,-1.95856e-05,1.95856e-05,0.3,0,0.612382,0.00018657,0,0.3,0,-0.8,0.5,2.1,0,1.95801e-05,1.95856e-05,0.75002,1.95856e-05,0.75002,0.000228503,0.30002,0,
1149285722,149285734,0,0,-6.52853e-05,0,0,12.4,0,0.3,-1.95856e-05,1.95856e-05,0.3,0,0.612382,0.00018657,0,0.3,0,-0.8,0.5,2.1,0,1.95801e-05,1.95856e-05,0.75002,1.95856e-05,0.75002,0.000228503,0.30002,0,
1149285834,149285828,0,0,-6.52853e-05,0,0,12.4,0,0.3,-1.95856e-05,1.95856e-05,0.3,0,0.612382,0.00018657,0,0.3,0,-0.8,0.5,2.1,0,1.95801e-05,1.95856e-05,0.75002,1.95856e-05,0.75002,0.000228503,0.30002,0,
1149285932,149285937,0,0,-6.52853e-05,0,0,12.4,0,0.3,-1.95856e-05,1.95856e-05,0.3,0,0.612382,0.00018657,0,0.3,0,-0.8,0.5,2.1,0,1.95801e-05,1.95856e-05,0.75002,1.95856e-05,0.75002,0.000228503,0.30002,0,
