tO,tOW,trigger,tK,tKW,KLKneeX,KLKneeY,KLKneeZ,KLAnkleX,KLAnkleY,KLAnkleZ,KLFootX,KLFootY,KLFootZ,KRKneeX,KRKneeY,KRKneeZ,KRAnkleX,KRAnkleY,KRAnkleZ,KRFootX,KRFootY,KRFootZ,tDiffR,WLKneeX,WLKneeY,WLKneeZ,WLAnkleX,WLAnkleY,WLAnkleZ,WLFootX,WLFootY,WLFootZ,WRKneeX,WRKneeY,WRKneeZ,WRAnkleX,WRAnkleY,WRAnkleZ,WRFootX,WRFootY,WRFootZ,
54264679,154620765,1,7067,154621015,-0.112844,-0.484379,1.38231,-0.133725,-0.841065,1.44982,-0.128841,-0.873376,1.30794,0.119465,-0.4837,1.37511,0.128998,-0.8368,1.44554,0.127998,-0.869137,1.30363,8,-1.21884,0.113961,0.215621,-1.28633,0.134915,-0.141065,-1.14445,0.129876,-0.173376,-1.2119,-0.118356,0.2163,-1.28234,-0.127812,-0.1368,-1.14042,-0.126968,-0.169137,
54264679,154620765,1,7100,154621046,-0.111236,-0.470857,1.39618,-0.134447,-0.836667,1.45512,-0.131521,-0.869149,1.31311,0.118606,-0.472782,1.38754,0.126916,-0.77871,1.44435,0.123942,-0.812083,1.30183,40,-1.21934,0.112353,0.229143,-1.27825,0.135628,-0.136667,-1.13625,0.132547,-0.169149,-1.21095,-0.117498,0.227218,-1.26777,-0.125746,-0.0787099,-1.12525,-0.122928,-0.112083,
54264679,154620765,1,7133,154621078,-0.111018,-0.468183,1.40642,-0.132093,-0.783694,1.46491,-0.129421,-0.817075,1.32219,0.117865,-0.47014,1.4003,0.127112,-0.776107,1.46291,0.159846,-0.854188,1.41721,72,-1.21621,0.112132,0.231817,-1.27467,0.133271,-0.0836937,-1.13195,0.130442,-0.117075,-1.21034,-0.116758,0.22986,-1.27295,-0.125937,-0.076107,-1.22729,-0.158721,-0.154188,
54264679,154620765,1,7167,154621109,-0.111517,-0.468571,1.42181,-0.133676,-0.78286,1.47775,-0.130254,-0.816501,1.33495,0.117297,-0.471584,1.41597,0.128673,-0.778569,1.47248,0.126207,-0.812233,1.32967,11,-1.21489,0.110599,0.231429,-1.27083,0.132745,-0.0828601,-1.12804,0.129356,-0.116501,-1.209,-0.118215,0.228416,-1.26551,-0.129604,-0.0785693,-1.12269,-0.127103,-0.112233,
54264679,154620765,1,7199,154621140,-0.112035,-0.470014,1.43982,-0.133151,-0.788702,1.49054,-0.130547,-0.822425,1.34765,0.117565,-0.474507,1.43291,0.128762,-0.78109,1.48889,0.125538,-0.814928,1.34592,43,-1.21855,0.111116,0.229986,-1.26928,0.132219,-0.0887023,-1.12638,0.12965,-0.122425,-1.21158,-0.118483,0.225493,-1.26756,-0.129693,-0.0810904,-1.1246,-0.126436,-0.114928,
54264679,154620765,1,7232,154621171,-0.111831,-0.470045,1.45401,-0.133566,-0.786843,1.50525,-0.164857,-0.865152,1.45478,0.117327,-0.478004,1.44851,0.130256,-0.785687,1.50392,0.126454,-0.81956,1.36083,75,-1.21838,0.110912,0.229955,-1.26963,0.132635,-0.0868434,-1.21917,0.163938,-0.165152,-1.21283,-0.118245,0.221996,-1.26824,-0.131187,-0.085687,-1.12515,-0.127351,-0.11956,
54264679,154620765,1,7267,154621203,-0.112221,-0.472781,1.47114,-0.13354,-0.788828,1.51896,-0.166391,-0.864295,1.45821,0.117039,-0.481334,1.46632,0.132238,-0.79418,1.52393,0.164152,-0.87281,1.47589,13,-1.21494,0.111779,0.227219,-1.26276,0.133102,-0.0888283,-1.20201,0.165948,-0.164295,-1.21014,-0.117481,0.218666,-1.26774,-0.132677,-0.0941801,-1.21971,-0.164593,-0.17281,
54264679,154620765,1,7299,154621234,-0.112433,-0.474562,1.4887,-0.133512,-0.791166,1.53482,-0.164666,-0.865492,1.46811,0.116658,-0.485075,1.48511,0.130914,-0.795817,1.53657,0.166145,-0.873096,1.487,45,-1.21729,0.111992,0.225438,-1.2634,0.133074,-0.0911663,-1.19669,0.164223,-0.165492,-1.21371,-0.1171,0.214925,-1.26516,-0.131352,-0.095817,-1.2156,-0.166586,-0.173096,
54264679,154620765,1,7332,154621265,-0.113358,-0.476085,1.50632,-0.133329,-0.79217,1.55378,-0.16569,-0.864613,1.48282,0.115952,-0.483162,1.49903,0.131231,-0.790743,1.55195,0.165232,-0.867656,1.49668,77,-1.21969,0.112917,0.223915,-1.26714,0.132891,-0.0921696,-1.19619,0.165248,-0.164613,-1.21241,-0.116394,0.216838,-1.26533,-0.13167,-0.0907431,-1.21006,-0.165674,-0.167656,
54264679,154620765,1,7367,154621296,-0.11413,-0.478226,1.52636,-0.136947,-0.793071,1.57265,-0.167479,-0.865042,1.49853,0.114991,-0.482935,1.51821,0.131284,-0.791578,1.56919,0.166929,-0.868342,1.51526,15,-1.21874,0.113439,0.221774,-1.26503,0.136253,-0.0930709,-1.19091,0.166791,-0.165042,-1.21056,-0.11568,0.217065,-1.26154,-0.131978,-0.0915776,-1.20761,-0.167619,-0.168342,
54264679,154620765,1,7399,154621328,-0.114558,-0.478408,1.54114,-0.137188,-0.791991,1.5865,-0.172318,-0.863957,1.51612,0.114706,-0.482197,1.53439,0.131585,-0.788359,1.58604,0.167307,-0.864774,1.5296,47,-1.21723,0.113963,0.221592,-1.26259,0.136591,-0.0919909,-1.19221,0.171724,-0.163957,-1.21047,-0.115301,0.217803,-1.26212,-0.132182,-0.0883586,-1.20568,-0.167901,-0.164774,
54264679,154620765,1,7432,154621359,-0.115108,-0.477623,1.56037,-0.137971,-0.790577,1.60835,-0.170356,-0.863171,1.53604,0.113214,-0.483333,1.55474,0.131846,-0.786315,1.60367,0.128414,-0.821231,1.45985,79,-1.22019,0.11461,0.222377,-1.26817,0.137474,-0.0905765,-1.19585,0.169857,-0.163171,-1.21456,-0.113712,0.216667,-1.26349,-0.132344,-0.086315,-1.11967,-0.128915,-0.121231,
54264679,154620765,1,7467,154621406,-0.11654,-0.481214,1.58037,-0.138514,-0.792809,1.62296,-0.17069,-0.864163,1.54741,0.113857,-0.483772,1.57285,0.130753,-0.783426,1.62385,0.163399,-0.861873,1.56846,33,-1.20984,0.114275,0.218786,-1.25246,0.136205,-0.0928093,-1.17694,0.168459,-0.164163,-1.20209,-0.116113,0.216228,-1.25307,-0.133063,-0.0834259,-1.19765,-0.165651,-0.161873,
54264679,154620765,1,7500,154621437,-0.116623,-0.481291,1.59601,-0.140681,-0.788559,1.64256,-0.172495,-0.863779,1.5751,0.111227,-0.484165,1.59172,0.133218,-0.787615,1.6403,0.165169,-0.865899,1.58276,65,-1.2084,0.114361,0.218709,-1.25497,0.13837,-0.0885589,-1.18755,0.170254,-0.163779,-1.20387,-0.113485,0.215835,-1.25243,-0.135526,-0.0876146,-1.19486,-0.167418,-0.165899,
54264679,154620765,1,7532,154621468,-0.118316,-0.484733,1.61794,-0.143431,-0.789336,1.65845,-0.171711,-0.863638,1.58516,0.109746,-0.48575,1.61021,0.13609,-0.790621,1.65573,0.165557,-0.864047,1.58142,97,-1.21324,0.116048,0.215267,-1.25378,0.141121,-0.0893359,-1.18052,0.169477,-0.163638,-1.20528,-0.112006,0.21425,-1.25077,-0.138397,-0.0906205,-1.17642,-0.167787,-0.164047,
54264679,154620765,1,7567,154621500,-0.118142,-0.485899,1.63904,-0.145238,-0.79249,1.67881,-0.16935,-0.862963,1.59493,0.10815,-0.488509,1.63266,0.137508,-0.792094,1.67946,0.169756,-0.863618,1.60286,20,-1.21893,0.114922,0.214101,-1.25874,0.141954,-0.0924897,-1.1749,0.166199,-0.162963,-1.21218,-0.11136,0.211491,-1.25894,-0.140793,-0.0920941,-1.18229,-0.172919,-0.163618,
54264679,154620765,1,7600,154621531,-0.118435,-0.488537,1.65603,-0.146232,-0.799682,1.69681,-0.169197,-0.86608,1.60581,0.108191,-0.489911,1.64896,0.138565,-0.794529,1.69794,0.169069,-0.861815,1.61211,52,-1.21787,0.115114,0.211463,-1.2587,0.142844,-0.0996818,-1.16773,0.165959,-0.16608,-1.21044,-0.1115,0.210089,-1.25937,-0.141954,-0.0945286,-1.17348,-0.172317,-0.161815,
54264679,154620765,1,7633,154621562,-0.118285,-0.491802,1.68001,-0.149009,-0.800179,1.72337,-0.171717,-0.868426,1.63456,0.108603,-0.495423,1.67634,0.137998,-0.794196,1.71523,0.171355,-0.866046,1.6394,84,-1.22381,0.114851,0.208198,-1.26723,0.145501,-0.100179,-1.17845,0.16836,-0.168426,-1.21976,-0.112031,0.204577,-1.2586,-0.141491,-0.0941962,-1.18271,-0.17472,-0.166046,
54264679,154620765,1,7667,154621593,-0.118155,-0.485551,1.69682,-0.146517,-0.795812,1.74021,-0.143623,-0.831502,1.59561,0.108965,-0.490366,1.68959,0.131781,-0.791274,1.74281,0.165337,-0.86242,1.66492,7,-1.22787,0.114065,0.214449,-1.27132,0.142337,-0.0958115,-1.12671,0.139742,-0.131502,-1.22017,-0.113039,0.209634,-1.27335,-0.135965,-0.0912737,-1.19538,-0.169361,-0.16242,
54264679,154620765,1,7700,154621625,-0.118712,-0.490115,1.72013,-0.145384,-0.795999,1.76095,-0.172555,-0.869944,1.68388,0.108254,-0.492614,1.71582,0.131724,-0.79302,1.76163,0.168582,-0.868285,1.69646,39,-1.23218,0.114613,0.209885,-1.27305,0.141201,-0.0959987,-1.19603,0.168531,-0.169944,-1.2274,-0.112343,0.207386,-1.27316,-0.135908,-0.0930203,-1.20791,-0.172632,-0.168285,
54264679,154620765,1,7733,154621671,-0.119453,-0.487475,1.7384,-0.146805,-0.794054,1.78158,-0.174097,-0.871574,1.71243,0.106722,-0.48688,1.73298,0.132181,-0.793648,1.78386,0.164924,-0.86684,1.70876,71,-1.23144,0.115356,0.212525,-1.27468,0.142619,-0.0940544,-1.20558,0.170054,-0.171574,-1.22555,-0.110807,0.21312,-1.27638,-0.136372,-0.0936478,-1.20121,-0.168959,-0.16684,
54264679,154620765,1,7767,154621703,-0.120409,-0.489381,1.76479,-0.142605,-0.789753,1.80937,-0.174117,-0.868249,1.74633,0.10699,-0.484259,1.75743,0.127278,-0.79064,1.81405,0.166333,-0.864348,1.74579,9,-1.23139,0.116119,0.210619,-1.27601,0.138218,-0.0897533,-1.21304,0.169866,-0.168249,-1.22353,-0.111264,0.215741,-1.28011,-0.131674,-0.0906402,-1.21177,-0.170582,-0.164348,
54264679,154620765,1,7800,154621734,-0.120182,-0.492196,1.7835,-0.143653,-0.789143,1.8259,-0.17274,-0.866091,1.75545,0.10704,-0.484986,1.7743,0.12862,-0.793112,1.82593,0.165503,-0.866057,1.75317,41,-1.23008,0.115894,0.207804,-1.27253,0.139273,-0.0891431,-1.20214,0.168513,-0.166091,-1.22039,-0.111307,0.215014,-1.27197,-0.132999,-0.0931122,-1.19913,-0.169724,-0.166057,
54264679,154620765,1,7832,154621765,-0.120357,-0.485918,1.80392,-0.142894,-0.785698,1.84891,-0.171336,-0.866209,1.78765,0.107084,-0.487214,1.79979,0.127812,-0.795761,1.85734,0.164264,-0.870379,1.78761,73,-1.23048,0.116069,0.214082,-1.27552,0.138508,-0.0856983,-1.21433,0.167083,-0.166209,-1.22586,-0.111363,0.212786,-1.28337,-0.132215,-0.0957614,-1.21356,-0.168517,-0.170379,
54264679,154620765,1,7867,154621796,-0.120482,-0.485196,1.82891,-0.141638,-0.787835,1.87117,-0.172741,-0.869058,1.81567,0.108549,-0.487368,1.82114,0.128581,-0.796623,1.87276,0.166523,-0.871439,1.8049,11,-1.22896,0.11615,0.214804,-1.27127,0.137212,-0.0878348,-1.21583,0.168437,-0.169058,-1.22069,-0.112864,0.212632,-1.27226,-0.133009,-0.0966227,-1.20432,-0.170802,-0.171439,
55328510,154621828,0,7900,154621828,-0.120904,-0.485724,1.85051,-0.143338,-0.785425,1.88893,-0.141334,-0.822441,1.74375,0.108106,-0.487317,1.84531,0.12993,-0.790378,1.90339,0.164038,-0.869356,1.84228,43,-1.22964,0.117018,0.214276,-1.2681,0.139376,-0.0854246,-1.12291,0.137659,-0.122441,-1.22398,-0.111981,0.212683,-1.28202,-0.133919,-0.0903777,-1.22084,-0.167907,-0.169356,
55328510,154621828,0,7933,154621859,-0.120902,-0.486306,1.872,-0.145097,-0.789109,1.92002,-0.169107,-0.869285,1.85186,0.108615,-0.49181,1.86639,0.131646,-0.791312,1.9189,0.16242,-0.866957,1.84476,75,-1.23021,0.117474,0.213694,-1.27827,0.141584,-0.0891087,-1.21015,0.165714,-0.169285,-1.22419,-0.112033,0.20819,-1.27666,-0.135157,-0.0913121,-1.20247,-0.165801,-0.166957,
55328510,154621828,0,7967,154621906,-0.121908,-0.488751,1.89767,-0.139342,-0.784701,1.94119,-0.167262,-0.86508,1.87634,0.108877,-0.497149,1.89344,0.134777,-0.794979,1.94483,0.163972,-0.872681,1.874,29,-1.21704,0.11947,0.211249,-1.26057,0.13685,-0.0847012,-1.19577,0.164851,-0.16508,-1.21251,-0.111309,0.202851,-1.26388,-0.137273,-0.0949792,-1.19301,-0.16638,-0.172681,
55328510,154621828,0,8000,154621937,-0.121808,-0.490521,1.92155,-0.138582,-0.788678,1.96212,-0.170619,-0.86745,1.89634,0.110744,-0.499772,1.91523,0.133892,-0.792828,1.96707,0.16495,-0.868692,1.89283,61,-1.21908,0.120069,0.209479,-1.25967,0.136805,-0.0886778,-1.19392,0.168903,-0.16745,-1.21255,-0.112477,0.200228,-1.26437,-0.135673,-0.0928282,-1.19009,-0.166663,-0.168692,
55328510,154621828,0,8033,154621968,-0.121511,-0.485176,1.94283,-0.135338,-0.788667,1.98764,-0.170543,-0.868309,1.92818,0.112282,-0.502096,1.94195,0.133747,-0.791685,1.98961,0.168107,-0.867241,1.91721,93,-1.21853,0.120488,0.214824,-1.26335,0.134288,-0.0886667,-1.20391,0.169528,-0.168309,-1.21751,-0.113305,0.197904,-1.26516,-0.134798,-0.0916846,-1.19274,-0.169115,-0.167241,
55328510,154621828,0,8067,154622000,-0.121806,-0.49313,1.97455,-0.134687,-0.785458,2.01171,-0.168316,-0.866032,1.95257,0.114548,-0.505227,1.96974,0.136501,-0.793343,2.01639,0.171795,-0.867673,1.94171,16,-1.2321,0.122807,0.20687,-1.26926,0.135704,-0.0854579,-1.2101,0.169308,-0.166032,-1.2274,-0.11355,0.194773,-1.27405,-0.135482,-0.0933431,-1.19939,-0.170809,-0.167673,
55328510,154621828,0,8100,154622031,-0.12284,-0.497033,1.99072,-0.137119,-0.785096,2.03363,-0.136009,-0.822864,1.88797,0.113644,-0.506176,1.99256,0.13561,-0.792689,2.03714,0.169077,-0.874396,1.98244,48,-1.22554,0.124078,0.202967,-1.26843,0.13838,-0.0850964,-1.12277,0.137191,-0.122864,-1.2275,-0.112405,0.193824,-1.2721,-0.134347,-0.0926885,-1.21742,-0.167843,-0.174396,
55328510,154621828,0,8133,154622062,-0.123925,-0.501987,2.01749,-0.139228,-0.790781,2.06095,-0.170765,-0.872177,2.00111,0.107274,-0.475324,2.01714,0.133298,-0.791213,2.06449,0.168823,-0.872098,2.00857,80,-1.22957,0.125411,0.198013,-1.27302,0.140743,-0.0907813,-1.21316,0.17224,-0.172177,-1.22938,-0.105788,0.224676,-1.27674,-0.13178,-0.0912125,-1.22084,-0.167343,-0.172098,
55328510,154621828,0,8167,154622093,-0.123901,-0.510519,2.04582,-0.136899,-0.795545,2.08546,-0.136805,-0.833526,1.93977,0.105648,-0.474192,2.03472,0.134607,-0.792549,2.09187,0.171481,-0.872261,2.03276,18,-1.23034,0.125425,0.189481,-1.26998,0.138451,-0.0955449,-1.12429,0.138256,-0.133526,-1.2194,-0.104131,0.225808,-1.27656,-0.133051,-0.0925485,-1.21748,-0.169966,-0.172261,
55328510,154621828,0,8200,154622125,-0.125649,-0.515314,2.06934,-0.136824,-0.793106,2.10813,-0.162617,-0.877189,2.05055,0.103488,-0.523439,2.07776,0.139436,-0.79445,2.11453,0.131972,-0.832388,1.96876,50,-1.23011,0.127173,0.184686,-1.2689,0.138374,-0.0931064,-1.21131,0.164128,-0.177189,-1.23869,-0.101958,0.176561,-1.27548,-0.137881,-0.0944504,-1.12972,-0.130517,-0.132388,
55328510,154621828,0,8267,154622203,-0.132031,-0.532621,2.13048,-0.136774,-0.804685,2.17353,-0.170293,-0.887829,2.12306,0.0997516,-0.534287,2.12309,0.135887,-0.802389,2.17277,0.127784,-0.840507,2.02696,37,-1.22529,0.137924,0.167379,-1.26832,0.142783,-0.104685,-1.21776,0.176167,-0.187829,-1.21852,-0.0938772,0.165713,-1.26829,-0.129879,-0.102389,-1.12246,-0.122168,-0.140507,
55328510,154621828,0,8300,154622234,-0.131846,-0.510894,2.14292,-0.137362,-0.817007,2.19476,-0.141208,-0.855038,2.04899,0.0988858,-0.535922,2.13572,0.134351,-0.802872,2.18748,0.126146,-0.841064,2.04166,69,-1.21369,0.137838,0.189106,-1.26551,0.143496,-0.117006,-1.11973,0.146942,-0.155038,-1.20713,-0.0929128,0.164078,-1.25898,-0.128236,-0.102872,-1.11313,-0.120431,-0.141064,
55328510,154621828,0,8333,154622265,-0.13493,-0.506982,2.16233,-0.136492,-0.802357,2.21851,-0.140194,-0.840554,2.0725,0.0957728,-0.540064,2.1592,0.130551,-0.804911,2.21616,0.122604,-0.843058,2.07016,101,-1.20905,0.141042,0.193018,-1.26522,0.14276,-0.102357,-1.1192,0.146053,-0.140554,-1.20656,-0.0896695,0.159936,-1.26362,-0.124288,-0.104911,-1.1176,-0.11675,-0.143058,
55328510,154621828,0,8367,154622296,-0.137751,-0.505898,2.18404,-0.1397,-0.801265,2.23877,-0.143482,-0.839813,2.09281,0.0871863,-0.513538,2.17538,0.127792,-0.795333,2.2302,0.119785,-0.833918,2.08422,23,-1.21429,0.143046,0.194103,-1.26901,0.145129,-0.101264,-1.12305,0.148555,-0.139813,-1.20618,-0.0819114,0.186462,-1.2611,-0.122383,-0.0953329,-1.1151,-0.114732,-0.133918,
55328510,154621828,0,8400,154622328,-0.143999,-0.509904,2.2116,-0.143923,-0.797952,2.26924,-0.146766,-0.836366,2.12302,0.0856249,-0.513006,2.18496,0.126747,-0.795203,2.25289,0.119672,-0.83357,2.10666,55,-1.21769,0.149037,0.190096,-1.27533,0.149095,-0.0979521,-1.1291,0.151598,-0.136366,-1.19158,-0.0806484,0.186994,-1.25961,-0.121612,-0.0952027,-1.11337,-0.114878,-0.13357,
55328510,154621828,0,8433,154622359,-0.147543,-0.512665,2.23302,-0.147109,-0.800356,2.28743,-0.15094,-0.838951,2.14129,0.0813174,-0.51112,2.19393,0.123672,-0.795404,2.26951,0.115638,-0.833974,2.12336,71,-1.22703,0.152467,0.187335,-1.28144,0.152157,-0.100356,-1.1353,0.155656,-0.138951,-1.18846,-0.0764813,0.18888,-1.26413,-0.118664,-0.0954043,-1.11797,-0.110962,-0.133974,
55328510,154621828,0,8467,154622390,-0.149205,-0.513971,2.25955,-0.145994,-0.791195,2.31098,-0.148067,-0.830082,2.1647,0.0770117,-0.535687,2.21338,0.12012,-0.799836,2.28185,0.113944,-0.838458,2.13564,9,-1.22435,0.15527,0.186029,-1.27579,0.152201,-0.0911949,-1.1295,0.15387,-0.130082,-1.1788,-0.0710734,0.164313,-1.24739,-0.113993,-0.0998362,-1.10117,-0.10822,-0.138458,
55328510,154621828,0,8500,154622437,-0.151595,-0.515355,2.28736,-0.146446,-0.800802,2.33459,-0.142543,-0.888807,2.27207,0.0745445,-0.534542,2.21519,0.11735,-0.800308,2.2852,0.112847,-0.839106,2.13901,57,-1.21625,0.156818,0.184645,-1.26349,0.151784,-0.100802,-1.20098,0.147729,-0.188807,-1.14463,-0.0694954,0.165458,-1.21475,-0.112131,-0.100308,-1.06854,-0.107982,-0.139106,
55328510,154621828,0,8533,154622468,-0.153967,-0.516298,2.31171,-0.151611,-0.798159,2.35955,-0.150736,-0.837506,2.21328,0.0578767,-0.50429,2.21327,0.117156,-0.805998,2.29299,0.113942,-0.844916,2.14684,89,-1.21667,0.158632,0.183702,-1.26451,0.156382,-0.0981589,-1.11824,0.155184,-0.137505,-1.11869,-0.053428,0.19571,-1.19854,-0.112531,-0.105998,-1.05238,-0.10964,-0.144916,
55328510,154621828,0,8567,154622500,-0.157815,-0.519777,2.33272,-0.151336,-0.796811,2.37937,-0.149003,-0.836507,2.23316,0.0543249,-0.499233,2.21246,0.115123,-0.805127,2.29493,0.113421,-0.844309,2.14887,12,-1.22062,0.1585,0.180223,-1.26727,0.152045,-0.0968109,-1.12106,0.149635,-0.136507,-1.10047,-0.0537038,0.200767,-1.18297,-0.114458,-0.105127,-1.03691,-0.112833,-0.144309,
55328510,154621828,0,8600,154622531,-0.160304,-0.52165,2.35656,-0.150268,-0.798489,2.41299,-0.147039,-0.83868,2.26692,0.0522344,-0.493324,2.20977,0.108836,-0.80157,2.29019,0.108166,-0.841144,2.14429,44,-1.2206,0.160005,0.17835,-1.27703,0.149977,-0.0984892,-1.13096,0.146728,-0.13868,-1.07383,-0.0525535,0.206676,-1.15426,-0.109144,-0.10157,-1.00837,-0.108494,-0.141144,
55328510,154621828,0,8633,154622562,-0.164406,-0.523529,2.38008,-0.151511,-0.802395,2.4324,-0.146625,-0.842905,2.28649,0.0459016,-0.481615,2.21244,0.0927233,-0.800943,2.28005,0.0503764,-0.883536,2.23653,76,-1.22026,0.163105,0.176471,-1.27258,0.150197,-0.102395,-1.12667,0.145348,-0.142905,-1.05257,-0.0471601,0.218385,-1.12017,-0.0939988,-0.100943,-1.07665,-0.0516409,-0.183536,
56392333,154622890,1,9367,154623296,-0.145731,-0.504818,2.18397,-0.177946,-0.831325,2.17851,-0.172044,-0.892094,2.06816,0.0607619,-0.515246,2.35996,0.058482,-0.836147,2.41532,0.0821808,-0.907658,2.31991,31,-0.466605,0.148573,0.195182,-0.461097,0.18078,-0.131325,-0.350762,0.174721,-0.192094,-0.642894,-0.0576702,0.184754,-0.698241,-0.0553117,-0.136147,-0.602872,-0.0791459,-0.207658,
56392333,154622890,1,9399,154623328,-0.144885,-0.508157,2.18175,-0.185606,-0.818851,2.1042,-0.187183,-0.856964,1.95701,0.0610959,-0.518332,2.36813,0.0591551,-0.836093,2.42826,0.0750692,-0.915393,2.34281,63,-0.440573,0.147558,0.191843,-0.362965,0.188173,-0.118851,-0.215778,0.18955,-0.156964,-0.627233,-0.0581684,0.181668,-0.687357,-0.0561456,-0.136093,-0.601928,-0.0721762,-0.215393,
