tR,tRW,x,y,th,v,w,batVolt,isFollowing,xVm,yVm,dist,xVmG,yVmG,vD,wD,kappaD,distVm,headVm,vScale,wScale,distDesired,thDesired,xError,yError,vx,vy,vNew,wNew,xVmD,yVmD,
1154831956,154831968,0,0,0,0,0,12.4,0,0.3,0,0,0.3,0,0.559017,0,0,0.3,0,-0.8,0.5,2.1,0,0,0,0.85,0,0.85,0,0.3,0,
1154832051,154832062,0,0,0,0,0,12.4,0,0.3,0,0,0.3,0,0.559017,0,0,0.3,0,-0.8,0.5,2.1,0,0,0,0.85,0,0.85,0,0.3,0,
1154832164,154832156,0,0,0,0,0,12.4,0,0.3,0,0,0.3,0,0.559017,0,0,0.3,0,-0.8,0.5,2.1,0,0,0,0.85,0,0.85,0,0.3,0,
1154832261,154832265,0,0,0,0,0,12.4,0,0.3,0,0,0.3,0,0.559017,0,0,0.3,0,-0.8,0.5,2.1,0,0,0,0.85,0,0.85,0,0.3,0,
1154832356,154832359,0,0,0,0,0,12.4,0,0.3,0,0,0.3,0,0.559017,0,0,0.3,0,-0.8,0.5,2.1,0,0,0,0.85,0,0.85,0,0.3,0,
1154832452,154832468,0,0,0,0,0,12.4,0,0.3,0,0,0.3,0,0.559017,0,0,0.3,0,-0.8,0.5,2.1,0,0,0,0.85,0,0.85,0,0.3,0,
1154832548,154832562,0,0,0,0,0,12.4,0,0.3,0,0,0.3,0,0.559017,0,0,0.3,0,-0.8,0.5,2.1,0,0,0,0.85,0,0.85,0,0.3,0,
1154832660,154832671,0,0,0,0,0,12.4,0,0.3,0,0,0.3,0,0.559017,0,0,0.3,0,-0.8,0.5,2.1,0,0,0,0.85,0,0.85,0,0.3,0,
1154832756,154832765,0,0,0,0,0,12.4,0,0.3,0,0,0.3,0,0.559017,0,0,0.3,0,-0.8,0.5,2.1,0,0,0,0.85,0,0.85,0,0.3,0,
1154832853,154832859,0,0,0,0,0,12.4,0,0.3,0,0,0.3,0,0.559017,0,0,0.3,0,-0.8,0.5,2.1,0,0,0,0.85,0,0.85,0,0.3,0,
1154832949,154832953,0,0,0,0,0,12.4,0,0.3,0,0,0.3,0,0.559017,0,0,0.3,0,-0.8,0.5,2.1,0,0,0,0.85,0,0.85,0,0.3,0,
1154833044,154833078,0,0,0,0,0,12.4,0,0.3,0,0,0.3,0,0.559017,0,0,0.3,0,-0.8,0.5,2.1,0,0,0,0.85,0,0.85,0,0.3,0,
1154833156,154833171,0,0,0,0,0,12.4,0,0.3,0,0,0.3,0,0.559017,0,0,0.3,0,-0.8,0.5,2.1,0,0,0,0.85,0,0.85,0,0.3,0,
1154833252,154833265,0,0,0,0,0,12.4,0,0.3,0,0,0.3,0,0.559017,0,0,0.3,0,-0.8,0.5,2.1,0,0,0,0.85,0,0.85,0,0.3,0,
1154833347,154833359,0,0,0,0,0,12.4,0,0.3,0,0,0.3,0,0.559017,0,0,0.3,0,-0.8,0.5,2.1,0,0,0,0.85,0,0.85,0,0.3,0,
1154833443,154833453,0,0,0,0,0,12.4,0,0.3,0,0,0.3,0,0.559017,0,0,0.3,0,-0.8,0.5,2.1,0,0,0,0.85,0,0.85,0,0.3,0,
1154833539,154833546,0,0,0,0,0,12.4,1,0.3,0,0,0.3,0,0.559017,0,0,0.3,0,-0.8,0.5,2.1,0,0,0,0.85,0,0.85,0,0.3,0,
1154833652,154833640,0,0,0,0.0005,0,12.4,1,0.3,0,0,0.3,0,0.559017,0,0,0.3,0,-0.8,0.5,2.1,0,0,0,0.85,0,0.85,0,0.3,0,
1154833745,154833750,0.003,0,0,0.034,0.00174533,12.4,1,0.303,0,0.00299999,0.3,0,0.559017,0,0,0.3,0,-0.8,0.5,2.1,0,0,0,0.85,0,0.85,0,0.3,0,
1154833844,154833859,0.009,3.79276e-06,0.000632127,0.064,0,12.4,1,0.309,0.000193431,0.00900306,0.3,0,0.560625,0,0,0.3,0,-0.8,0.5,2.1,0,0,0,0.85,0,0.85,0,0.303,0,
1154833938,154833953,0.019,4.16413e-06,3.71366e-05,0.103,-0.00349066,12.4,1,0.319,1.53051e-05,0.0190047,0.3,0,0.563828,-0.00161573,0,0.3,0,-0.8,0.5,2.1,0,3.12924e-06,-0.000193431,0.850003,-0.000193431,0.850003,-0.0024358,0.309003,0,
1154834033,154834046,0.03,7.02718e-06,0.000260278,0.1235,0.00523599,12.4,1,0.33,8.51105e-05,0.0300049,0.3,0,0.569125,-0.00010461,0,0.3,0,-0.8,0.5,2.1,0,4.70877e-06,-1.53051e-05,0.850005,-1.53051e-05,0.850005,-0.000156238,0.319005,0,
1154834147,154834140,0.046,-4.87227e-06,-0.000743716,0.155,-0.00174533,12.3,1,0.346,-0.000227987,0.0460079,0.3,0,0.574894,-0.000690653,0,0.3,0,-0.8,0.5,2.1,0,4.91738e-06,-8.51105e-05,0.850005,-8.51105e-05,0.850005,-0.00102116,0.330005,0,
1154834241,154834250,0.064,-2.81321e-05,-0.00129222,0.1855,-0.00174533,12.3,1,0.364,-0.000415797,0.0640087,0.3,0,0.583185,0.00196715,0,0.3,0,-0.8,0.5,2.1,0,7.98702e-06,0.000227987,0.850008,0.000227987,0.850008,0.00286717,0.346008,0,
1154834337,154834343,0.0849999,-6.77625e-05,-0.00188716,0.2135,0.00174533,12.3,1,0.384999,-0.00063391,0.0850095,0.3,0,0.592373,0.00351748,0,0.3,0,-0.8,0.5,2.1,0,8.9705e-06,0.000415797,0.850009,0.000415796,0.850008,0.0050473,0.364009,0,
1154834436,154834437,0.109,-0.000127334,-0.00248214,0.2445,-0.00174533,12.3,1,0.408999,-0.000871974,0.10901,0.3,0,0.602914,0.00529144,0,0.3,0,-0.8,0.5,2.1,0,1.0103e-05,0.00063391,0.85001,0.000633909,0.850007,0.00746004,0.385009,0,
1154834530,154834546,0.135,-0.000207338,-0.00307709,0.272,0.00523599,12.3,1,0.434998,-0.00113046,0.135011,0.3,0,0.614741,0.00718834,0,0.3,0,-0.8,0.5,2.1,0,1.12653e-05,0.000871974,0.850011,0.000871972,0.850006,0.00993937,0.40901,0,
1154834642,154834640,0.165,-0.000268414,-0.00203589,0.3035,0.0122173,12.3,1,0.464999,-0.00087918,0.165013,0.3,0,0.627301,0.00921514,0,0.3,0,-0.8,0.5,2.1,0,1.25766e-05,0.00113046,0.850013,0.00113046,0.850005,0.0124867,0.435011,0,
1154834738,154834750,0.198,-0.000314738,-0.00140374,0.3315,0.00174533,12.3,1,0.497999,-0.000735859,0.198013,0.3,0,0.641489,0.00656501,0,0.3,0,-0.8,0.5,2.1,0,1.36197e-05,0.00087918,0.850014,0.000879177,0.85001,0.00869902,0.465013,0,
1154834834,154834843,0.234,-0.000371966,-0.00158966,0.36,0,12.3,1,0.533999,-0.000848864,0.234013,0.3,0,0.65674,0.00496811,0,0.3,0,-0.8,0.5,2.1,0,1.39475e-05,0.000735859,0.850014,0.000735857,0.850012,0.00643017,0.498013,0,
1154834931,154834937,0.272,-0.000439438,-0.00177559,0.391,0,12.3,1,0.571999,-0.000972115,0.272013,0.3,0,0.672984,0.00580631,0,0.3,0,-0.8,0.5,2.1,0,1.41263e-05,0.000848864,0.850014,0.000848862,0.850012,0.00733366,0.534013,0,
1154835025,154835031,0.311999,-0.000501537,-0.00155247,0.4195,0.00349066,12.3,1,0.611999,-0.000967277,0.312013,0.3,0,0.689716,0.00671148,0,0.3,0,-0.8,0.5,2.1,0,1.43051e-05,0.000972115,0.850014,0.000972111,0.850011,0.00827129,0.572013,0,
1154835137,154835125,0.356999,-0.000542951,-0.000920318,0.452,0,12.1,1,0.656999,-0.000819046,0.357014,0.3,0,0.7069,0.00633954,0,0.3,0,-0.8,0.5,2.1,0,1.43051e-05,0.000967277,0.850014,0.000967274,0.850012,0.00762297,0.612013,0,
1154835234,154835250,0.403999,-0.000594945,-0.00110625,0.478,0,12.1,1,0.703999,-0.00092682,0.404014,0.3,0,0.725747,0.00455741,0,0.3,0,-0.8,0.5,2.1,0,1.45435e-05,0.000819046,0.850015,0.000819044,0.850013,0.00533776,0.657014,0,
1154835329,154835343,0.454999,-0.000681707,-0.00170122,0.5105,0,12.1,1,0.754999,-0.00119207,0.455014,0.3,0,0.744922,0.00545434,0,0.3,0,-0.8,0.5,2.1,0,1.46627e-05,0.00092682,0.850015,0.000926817,0.850013,0.00622382,0.704014,0,
1154835426,154835437,0.507999,-0.000803404,-0.00229618,0.535,0.00523599,12.1,1,0.807999,-0.00149226,0.508015,0.3,0,0.765185,0.00791618,0,0.3,0,-0.8,0.5,2.1,0,1.53184e-05,0.00119207,0.850015,0.00119207,0.850012,0.00879375,0.755014,0,
1154835522,154835531,0.561999,-0.000893261,-0.00166402,0.5705,0.0139626,12.1,1,0.861999,-0.00139247,0.562015,0.3,0,0.78569,0.0106114,0,0.3,0,-0.8,0.5,2.1,0,1.62125e-05,0.00149226,0.850016,0.00149224,0.850011,0.0114801,0.808015,0,
1154835634,154835625,0.621999,-0.00100426,-0.00184994,0.597,0.0122173,12.1,1,0.921999,-0.00155924,0.622015,0.3,0,0.8,0.00880582,0,0.3,0,-0.8,0.5,2.1,0,1.63317e-05,0.00139247,0.850016,0.00139246,0.850013,0.00935632,0.862015,0,
1154835728,154835734,0.684007,-0.00105441,-0.000808741,0.628,0.0122173,12.1,1,0.984007,-0.00129703,0.684024,0.3,0,0.8,0.0098248,0,0.3,0,-0.8,0.5,2.1,0,1.65701e-05,0.00155924,0.850017,0.00155922,0.850012,0.010439,0.922015,0,
1154835825,154835828,0.749007,-0.0010393,0.000232456,0.6545,0.00523599,12.1,1,1.04901,-0.000969559,0.749025,0.3,0,0.8,0.00622565,0,0.3,0,-0.8,0.5,2.1,0,1.71065e-05,0.00129703,0.850017,0.00129702,0.850016,0.00661488,0.984024,0,
1154835921,154835937,0.817015,-0.000980497,0.000864608,0.688,0,12.1,1,1.11701,-0.000721114,0.817033,0.3,0,0.8,0.0024218,0,0.3,0,-0.8,0.5,2.1,0,1.78814e-05,0.000969559,0.850018,0.000969556,0.850018,0.00257321,1.04903,0,
1154836018,154836031,0.885014,-0.000850902,0.0019058,0.7135,0,12.1,1,1.18501,-0.000279162,0.885034,0.3,0,0.8,-4.33577e-05,0,0.3,0,-0.8,0.5,2.1,0,1.83582e-05,0.000721114,0.850018,0.000721113,0.850019,-4.60686e-05,1.11703,0,
1154836128,154836125,0.959021,-0.000693348,0.00212891,0.7455,0,11.9,1,1.25902,-5.4675e-05,0.959041,0.3,0,0.8,-0.00420635,0,0.3,0,-0.8,0.5,2.1,0,1.9908e-05,0.000279162,0.85002,0.000279162,0.850019,-0.00446935,1.18503,0,
1154836225,154836234,1.03503,-0.000514579,0.00235203,0.7545,0,11.9,1,1.33503,0.000191028,1.03505,0.3,0,0.8,-0.00550558,0,0.3,0,-0.8,0.5,2.1,0,2.02656e-05,5.4675e-05,0.85002,5.4675e-05,0.850019,-0.00584981,1.25904,0,
1154836321,154836328,1.11003,-0.000321444,0.00257514,0.747,-0.00174533,11.9,1,1.41003,0.000451097,1.11005,0.3,0,0.8,-0.00687137,0,0.3,0,-0.8,0.5,2.1,0,2.0504e-05,-0.000191028,0.850021,-0.000191028,0.850018,-0.00730098,1.33505,0,
1154836415,154836421,1.18503,-8.08771e-05,0.00320728,0.75,-0.015708,11.9,1,1.48503,0.000881305,1.18505,0.3,0,0.8,-0.00828223,0,0.3,0,-0.8,0.5,2.1,0,2.09808e-05,-0.000451097,0.850021,-0.000451096,0.850017,-0.00880005,1.41005,0,
1154836513,154836515,1.25603,0.000104597,0.00261231,0.745,-0.00872665,11.9,1,1.55603,0.000888288,1.25605,0.3,0,0.8,-0.0113176,0,0.3,0,-0.8,0.5,2.1,0,2.21729e-05,-0.000881305,0.850022,-0.000881303,0.850015,-0.0120252,1.48505,0,
1154836623,154836625,1.33104,0.000225229,0.0016083,0.748,-0.0122173,11.9,1,1.63104,0.000707718,1.33106,0.3,0,0.8,-0.0097529,0,0.3,0,-0.8,0.5,2.1,0,2.22921e-05,-0.000888288,0.850022,-0.000888285,0.850017,-0.0103627,1.55605,0,
1154836721,154836734,1.40504,0.000212848,-0.000167314,0.747,-0.0139626,11.9,1,1.70504,0.000162654,1.40506,0.3,0,0.8,-0.00650903,0,0.3,0,-0.8,0.5,2.1,0,2.25306e-05,-0.000707718,0.850023,-0.000707717,0.85002,-0.00691601,1.63106,0,
1154836817,154836828,1.48004,0.000124999,-0.00117132,0.748,0,11.9,1,1.78004,-0.000226397,1.48006,0.3,0,0.8,-6.41016e-05,0,0.3,0,-0.8,0.5,2.1,0,2.45571e-05,-0.000162654,0.850025,-0.000162654,0.850025,-6.81099e-05,1.70506,0,
1154836912,154836921,1.55504,-9.95061e-05,-0.00299341,0.7465,0,11.9,1,1.85504,-0.000997527,1.55507,0.3,0,0.8,0.00383377,0,0.3,0,-0.8,0.5,2.1,0,2.55108e-05,0.000226397,0.850026,0.000226397,0.850025,0.0040735,1.78007,0,
1154837008,154837015,1.62604,-0.000296196,-0.00277029,0.746,0.00523599,11.9,1,1.92604,-0.00112728,1.62607,0.3,0,0.8,0.0111119,0,0.3,0,-0.8,0.5,2.1,0,2.94447e-05,0.000997527,0.850029,0.000997523,0.850023,0.0118067,1.85507,0,
1154837102,154837109,1.70204,-0.000520868,-0.00295622,0.756,0.00698132,12.1,1,2.00204,-0.00140773,1.70207,0.3,0,0.8,0.0109239,0,0.3,0,-0.8,0.5,2.1,0,2.94447e-05,0.00112728,0.850029,0.00112728,0.850023,0.011607,1.92607,0,
1154837217,154837218,1.77605,-0.000783678,-0.00355117,0.739,0.0191986,12.1,1,2.07604,-0.00184903,1.77607,0.3,0,0.8,0.0122995,0,0.3,0,-0.8,0.5,2.1,0,3.00407e-05,0.00140773,0.85003,0.00140772,0.850022,0.0130686,2.00207,0,
1154837312,154837312,1.85104,-0.0010026,-0.00291901,0.7485,0.0139626,12.1,1,2.15104,-0.00187831,1.85107,0.3,0,0.8,0.0152705,0,0.3,0,-0.8,0.5,2.1,0,3.12328e-05,0.00184903,0.850031,0.001849,0.850019,0.0162253,2.07607,0,
1154837406,154837421,1.92705,-0.00120751,-0.0026959,0.7475,0.00698132,12.1,1,2.22705,-0.00201628,1.92708,0.3,0,0.8,0.0136766,0,0.3,0,-0.8,0.5,2.1,0,3.12328e-05,0.00187831,0.850031,0.00187828,0.850022,0.0145317,2.15107,0,
1154837504,154837515,1.99705,-0.0013806,-0.00247278,0.7455,0.0174533,12.1,1,2.29705,-0.00212244,1.99708,0.3,0,0.8,0.0135144,0,0.3,0,-0.8,0.5,2.1,0,3.14713e-05,0.00201628,0.850031,0.00201625,0.850023,0.0143594,2.22708,0,
1154837598,154837609,2.07306,-0.00148941,-0.00143159,0.753,0.00349066,12.1,1,2.37306,-0.00191889,2.07309,0.3,0,0.783742,0.0129831,0,0.3,0,-0.8,0.5,2.1,0,3.14713e-05,0.00212244,0.850031,0.0021224,0.850024,0.0140811,2.29708,0,
1154837712,154837718,2.14706,-0.00151831,-0.000390384,0.74,0.0191986,12.1,1,2.44706,-0.00163542,2.1471,0.3,0,0.754087,0.00927276,0,0.3,0,-0.8,0.5,2.1,0,3.17097e-05,0.00191889,0.850032,0.00191886,0.850028,0.0104525,2.37309,0,
1154837808,154837812,2.22207,-0.00137745,0.00187793,0.744,0,12.1,1,2.52207,-0.000814071,2.22211,0.3,0,0.724046,0.00558558,0,0.3,0,-0.8,0.5,2.1,0,3.21865e-05,0.00163542,0.850032,0.0016354,0.850031,0.00655748,2.4471,0,
1154837902,154837906,2.29408,-0.00119671,0.00251008,0.715,0,12.1,1,2.59408,-0.000443682,2.29411,0.3,0,0.692269,-0.00212351,0,0.3,0,-0.8,0.5,2.1,0,3.67165e-05,0.000814071,0.850037,0.000814069,0.850037,-0.00260746,2.52211,0,
1154838000,154838015,2.36008,-0.000962296,0.00355127,0.691,0,12.1,1,2.66008,0.000103083,2.36012,0.3,0,0.660327,-0.00437604,0,0.3,0,-0.8,0.5,2.1,0,3.76701e-05,0.000443682,0.850038,0.000443682,0.850036,-0.00563326,2.59411,0,
1154838095,154838109,2.42609,-0.000686158,0.00418342,0.66,-0.00523599,12.2,1,2.72609,0.000568865,2.42613,0.3,0,0.629624,-0.00770776,0,0.3,0,-0.8,0.5,2.1,0,4.00543e-05,-0.000103083,0.85004,-0.000103083,0.850034,-0.010406,2.66012,0,
1154838205,154838203,2.49009,-0.000325608,0.00563365,0.627,-0.00872665,12.2,1,2.79009,0.00136448,2.49013,0.3,0,0.597345,-0.00966242,0,0.3,0,-0.8,0.5,2.1,0,4.17233e-05,-0.000568865,0.850042,-0.000568864,0.850032,-0.0137498,2.72613,0,
1154838302,154838328,2.5491,-0.000100693,0.00381156,0.594,-0.00349066,12.2,1,2.8491,0.00104277,2.54914,0.3,0,0.564288,-0.0136162,0,0.3,0,-0.8,0.5,2.1,0,4.673e-05,-0.00136448,0.850047,-0.00136447,0.850026,-0.0205109,2.79013,0,
1154838398,154838406,2.60711,0.000109624,0.00362562,0.569,-0.0139626,12.2,1,2.9071,0.00119731,2.60715,0.3,0,0.559017,-0.0848168,0,0.3,0,-0.8,0.5,2.1,-0.0393152,3.50475e-05,-0.00200861,0.849378,-0.0354179,0.849237,-0.12885,2.84913,-0.000965834,
1154838493,154838500,2.66011,0.000226887,0.00221253,0.561,-0.0855211,12.2,1,2.96011,0.000890644,2.66015,0.3,0,0.559017,-0.179691,0,0.3,0,-0.8,0.5,2.1,-0.0857222,-8.32081e-05,-0.0057871,0.846796,-0.078561,0.846505,-0.272102,2.90702,-0.0045898,
1154838591,154838593,2.71511,-0.000156656,-0.00697239,0.554,-0.181514,12.2,1,3.01511,-0.00224836,2.71525,0.3,0,0.559017,-0.268993,0,0.3,0,-0.8,0.5,2.1,-0.128124,-0.000389099,-0.0111364,0.842644,-0.119739,0.842377,-0.405343,2.95972,-0.0102458,
1154838702,154838703,2.77113,-0.00161198,-0.0259744,0.559,-0.275762,12.2,1,3.07103,-0.00940342,2.77162,0.3,0,0.559017,-0.347112,0,0.3,0,-0.8,0.5,2.1,-0.172196,-0.000923872,-0.0162381,0.836505,-0.161867,0.837614,-0.520102,3.01418,-0.0184865,
1154838799,154838812,2.82713,-0.00567214,-0.072382,0.5655,-0.380482,12.2,1,3.12634,-0.0273678,2.82978,0.3,0,0.559017,-0.406075,0,0.3,0,-0.8,0.5,2.1,-0.217299,-0.00153852,-0.0199925,0.828472,-0.203217,0.833471,-0.605441,3.06949,-0.0293959,
1154838893,154838906,2.88225,-0.0128002,-0.128606,0.5605,-0.415388,12.2,1,3.17977,-0.0512759,2.88831,0.3,0,0.559017,-0.396186,0,0.3,0,-0.8,0.5,2.1,-0.263824,-0.000374079,-0.0158823,0.820216,-0.237525,0.835246,-0.591954,3.12597,-0.0432501,
1154838988,154839000,2.93422,-0.0219679,-0.174605,0.5565,-0.34383,12.2,1,3.22966,-0.0740836,2.94317,0.3,0,0.559017,-0.359792,0,0.3,0,-0.8,0.5,2.1,-0.31065,0.00232792,-0.00855525,0.811643,-0.268379,0.83936,-0.540225,3.1821,-0.0598311,
1154839087,154839093,2.98916,-0.0342412,-0.219785,0.5675,-0.354302,11.7,1,3.28194,-0.0996472,3.00137,0.3,0,0.559017,-0.343311,0,0.3,0,-0.8,0.5,2.1,-0.354533,0.00428414,-0.00365524,0.801421,-0.298734,0.841132,-0.516567,3.23394,-0.0777389,
1154839198,154839187,3.04243,-0.0482279,-0.256739,0.5555,-0.352557,11.7,1,3.3326,-0.124406,3.05775,0.3,0,0.559017,-0.335334,0,0.3,0,-0.8,0.5,2.1,-0.401092,0.00608993,0.000440985,0.788629,-0.33142,0.841914,-0.505034,3.28803,-0.0992062,
1154839294,154839296,3.09653,-0.064907,-0.299056,0.565,-0.333358,11.7,1,3.38322,-0.153292,3.11603,0.3,0,0.559017,-0.346567,0,0.3,0,-0.8,0.5,2.1,-0.446202,0.00682712,0.00202206,0.773605,-0.364789,0.840878,-0.52131,3.33943,-0.122384,
1154839391,154839406,3.14866,-0.083548,-0.343418,0.55,-0.356047,11.7,1,3.43115,-0.18456,3.17326,0.3,0,0.559017,-0.347879,0,0.3,0,-0.8,0.5,2.1,-0.492826,0.00817823,0.00454189,0.757026,-0.397608,0.840568,-0.52309,3.3914,-0.148751,
1154839484,154839500,3.19764,-0.103601,-0.388599,0.5515,-0.340339,11.7,1,3.47527,-0.217268,3.22819,0.3,0,0.559017,-0.342066,0,0.3,0,-0.8,0.5,2.1,-0.538606,0.0100288,0.00759071,0.739686,-0.42841,0.840744,-0.514457,3.44117,-0.17697,
1154839581,154839593,3.24877,-0.127333,-0.434597,0.556,-0.338594,11.7,1,3.52088,-0.253646,3.28652,0.3,0,0.559017,-0.329687,0,0.3,0,-0.8,0.5,2.1,-0.582549,0.0124185,0.0110971,0.722215,-0.456539,0.841346,-0.496195,3.48769,-0.206171,
1154839692,154839687,3.29801,-0.152877,-0.47855,0.5595,-0.321141,11.7,1,3.56431,-0.291025,3.34382,0.3,0,0.559017,-0.321709,0,0.3,0,-0.8,0.5,2.1,-0.629218,0.0147619,0.0142562,0.701965,-0.48599,0.841334,-0.48418,3.53564,-0.23939,
1154839789,154839796,3.34582,-0.180204,-0.519231,0.547,-0.326377,11.7,1,3.60628,-0.329068,3.40047,0.3,0,0.559017,-0.317439,0,0.3,0,-0.8,0.5,2.1,-0.675056,0.0168707,0.0168644,0.680424,-0.514353,0.840844,-0.477474,3.58118,-0.27416,
1154839885,154839890,3.39383,-0.210189,-0.558276,0.565,-0.322886,11.7,1,3.64828,-0.369106,3.4585,0.3,0,0.559017,-0.321154,0,0.3,0,-0.8,0.5,2.1,-0.720376,0.0183034,0.0185152,0.657105,-0.542226,0.839558,-0.482324,3.62458,-0.310553,
