tO,tOW,trigger,tK,tKW,KLKneeX,KLKneeY,KLKneeZ,KLAnkleX,KLAnkleY,KLAnkleZ,KLFootX,KLFootY,KLFootZ,KRKneeX,KRKneeY,KRKneeZ,KRAnkleX,KRAnkleY,KRAnkleZ,KRFootX,KRFootY,KRFootZ,tDiffR,WLKneeX,WLKneeY,WLKneeZ,WLAnkleX,WLAnkleY,WLAnkleZ,WLFootX,WLFootY,WLFootZ,WRKneeX,WRKneeY,WRKneeZ,WRAnkleX,WRAnkleY,WRAnkleZ,WRFootX,WRFootY,WRFootZ,
24467989,154831703,1,3100,154832187,-0.17384,-0.43989,1.04273,-0.146572,-0.56165,1.13537,-0.157857,-0.62928,1.12478,0.186866,-0.402838,1.01475,0.0998905,-0.598087,1.1439,0.115608,-0.640559,1.13029,36,-1.19273,0.173841,0.26011,-1.28537,0.146572,0.13835,-1.27478,0.157857,0.0707205,-1.16475,-0.186866,0.297162,-1.2939,-0.0998904,0.101913,-1.28029,-0.115608,0.0594409,
24467989,154831703,1,3133,154832203,-0.185063,-0.465286,1.09921,-0.146371,-0.561289,1.13504,-0.158224,-0.633592,1.12598,0.196933,-0.443129,1.08642,0.100534,-0.597292,1.14373,0.120242,-0.65529,1.13506,52,-1.24921,0.185063,0.234714,-1.28504,0.146371,0.138711,-1.27598,0.158225,0.0664076,-1.23642,-0.196933,0.256871,-1.29373,-0.100534,0.102708,-1.28506,-0.120242,0.0447096,
24467989,154831703,1,3167,154832250,-0.130226,-0.454741,1.11357,-0.182242,-0.837601,1.21893,-0.175404,-0.861299,1.0947,0.100713,-0.462909,1.11159,0.119562,-0.835126,1.21446,0.118911,-0.858726,1.0901,100,-1.26357,0.130226,0.245259,-1.36893,0.182242,-0.137601,-1.2447,0.175404,-0.161299,-1.26159,-0.100712,0.237091,-1.36446,-0.119562,-0.135126,-1.2401,-0.118911,-0.158726,
24467989,154831703,1,3200,154832281,-0.1302,-0.454877,1.11359,-0.181885,-0.840156,1.21474,-0.17499,-0.865187,1.08715,0.100732,-0.462888,1.11164,0.120046,-0.836926,1.21391,0.11944,-0.861914,1.08616,23,-1.26359,0.1302,0.245123,-1.36474,0.181885,-0.140156,-1.23715,0.17499,-0.165187,-1.26164,-0.100732,0.237112,-1.36391,-0.120046,-0.136926,-1.23616,-0.11944,-0.161914,
24467989,154831703,1,3233,154832312,-0.130158,-0.454897,1.11361,-0.18261,-0.840793,1.21252,-0.175814,-0.866527,1.08305,0.100873,-0.462981,1.112,0.144811,-0.852593,1.13972,0.143341,-0.877205,1.01095,55,-1.26361,0.130158,0.245103,-1.36252,0.18261,-0.140793,-1.23305,0.175814,-0.166527,-1.262,-0.100873,0.237019,-1.28972,-0.144811,-0.152593,-1.16095,-0.143341,-0.177205,
24467989,154831703,1,3267,154832359,-0.130131,-0.454949,1.11365,-0.182312,-0.841925,1.21145,-0.176103,-0.868167,1.08035,0.101271,-0.463432,1.11302,0.143298,-0.853555,1.14571,0.141291,-0.87876,1.01524,87,-1.26365,0.130131,0.245051,-1.36145,0.182312,-0.141925,-1.23035,0.176103,-0.168166,-1.26302,-0.101271,0.236568,-1.29571,-0.143298,-0.153555,-1.16524,-0.141291,-0.17876,
24467989,154831703,1,3300,154832390,-0.130072,-0.455011,1.11374,-0.181938,-0.842745,1.21103,-0.176349,-0.869374,1.07869,0.101546,-0.46347,1.11372,0.142487,-0.854273,1.1493,0.139891,-0.879914,1.01755,25,-1.26374,0.130072,0.244989,-1.36103,0.181938,-0.142745,-1.22869,0.176349,-0.169374,-1.26372,-0.101546,0.23653,-1.2993,-0.142487,-0.154273,-1.16755,-0.139891,-0.179914,
24467989,154831703,1,3333,154832421,-0.130034,-0.455091,1.11382,-0.182261,-0.85662,1.1532,-0.177098,-0.882623,1.02062,0.101759,-0.4637,1.11429,0.141764,-0.854977,1.15211,0.13863,-0.880926,1.01943,57,-1.26382,0.130034,0.244909,-1.3032,0.182261,-0.15662,-1.17062,0.177099,-0.182623,-1.26429,-0.101759,0.2363,-1.30211,-0.141764,-0.154977,-1.16943,-0.13863,-0.180926,
24467989,154831703,1,3367,154832453,-0.129983,-0.455431,1.11393,-0.18302,-0.856702,1.15458,-0.17849,-0.882916,1.02129,0.101845,-0.463692,1.1144,0.141203,-0.855689,1.15432,0.137434,-0.881845,1.02092,89,-1.26393,0.129983,0.244569,-1.30458,0.18302,-0.156702,-1.17129,0.17849,-0.182916,-1.2644,-0.101845,0.236308,-1.30432,-0.141203,-0.155688,-1.17092,-0.137434,-0.181844,
24467989,154831703,1,3433,154832500,-0.129994,-0.456525,1.11436,-0.183508,-0.856575,1.15576,-0.178848,-0.882957,1.02199,0.101902,-0.463674,1.11448,0.140771,-0.855566,1.15564,0.13713,-0.881892,1.02176,28,-1.26436,0.129994,0.243475,-1.30576,0.183508,-0.156575,-1.17198,0.178848,-0.182957,-1.26448,-0.101902,0.236326,-1.30564,-0.14077,-0.155566,-1.17176,-0.13713,-0.181892,
24467989,154831703,1,3467,154832515,-0.130032,-0.457199,1.11465,-0.18394,-0.855615,1.15629,-0.180014,-0.882143,1.02206,0.10194,-0.463697,1.1145,0.140529,-0.855252,1.15613,0.136146,-0.881711,1.0218,44,-1.26465,0.130032,0.242801,-1.30629,0.18394,-0.155615,-1.17206,0.180015,-0.182143,-1.2645,-0.10194,0.236303,-1.30613,-0.140529,-0.155252,-1.1718,-0.136146,-0.181711,
24467989,154831703,1,3500,154832546,-0.134649,-0.468329,1.12302,-0.19061,-0.852438,1.17119,-0.186871,-0.87931,1.03646,0.101967,-0.46377,1.11453,0.140312,-0.855686,1.15677,0.135614,-0.882245,1.02209,76,-1.27302,0.134649,0.231671,-1.32119,0.19061,-0.152438,-1.18646,0.186871,-0.17931,-1.26453,-0.101967,0.23623,-1.30677,-0.140312,-0.155686,-1.17209,-0.135614,-0.182245,
24467989,154831703,1,3533,154832578,-0.135818,-0.471038,1.12523,-0.192522,-0.851995,1.17506,-0.189121,-0.879013,1.04002,0.101984,-0.463739,1.11458,0.140243,-0.85633,1.15717,0.13517,-0.882971,1.02223,14,-1.27523,0.135818,0.228962,-1.32506,0.192522,-0.151995,-1.19002,0.189121,-0.179013,-1.26458,-0.101984,0.236261,-1.30717,-0.140243,-0.156329,-1.17223,-0.13517,-0.182971,
24467989,154831703,1,3567,154832609,-0.134421,-0.468681,1.12297,-0.190713,-0.853385,1.17112,-0.187617,-0.880408,1.0359,0.101983,-0.463736,1.11462,0.140227,-0.856918,1.15736,0.134887,-0.883631,1.02218,46,-1.27297,0.134421,0.231319,-1.32112,0.190713,-0.153385,-1.1859,0.187617,-0.180407,-1.26462,-0.101983,0.236264,-1.30736,-0.140227,-0.156918,-1.17218,-0.134887,-0.183631,
24467989,154831703,1,3600,154832671,-0.13372,-0.467849,1.12187,-0.189727,-0.854586,1.16915,-0.186854,-0.881667,1.03371,0.101972,-0.463659,1.11463,0.140292,-0.857662,1.15751,0.134748,-0.884467,1.02211,110,-1.27187,0.13372,0.232151,-1.31915,0.189727,-0.154586,-1.18371,0.186854,-0.181667,-1.26463,-0.101972,0.236341,-1.30751,-0.140292,-0.157662,-1.17211,-0.134748,-0.184467,
24467989,154831703,1,3633,154832703,-0.133333,-0.467464,1.12136,-0.18914,-0.855485,1.16823,-0.186461,-0.882625,1.03261,0.101961,-0.463643,1.11467,0.1404,-0.858291,1.15769,0.134675,-0.885174,1.02209,33,-1.27136,0.133333,0.232536,-1.31823,0.18914,-0.155485,-1.18261,0.186461,-0.182625,-1.26467,-0.101961,0.236357,-1.30769,-0.1404,-0.158291,-1.17209,-0.134674,-0.185174,
24467989,154831703,1,3667,154832718,-0.133124,-0.466817,1.1209,-0.188899,-0.856485,1.16747,-0.185462,-0.883704,1.03168,0.101936,-0.463614,1.11471,0.140666,-0.858998,1.15791,0.135698,-0.885977,1.02213,49,-1.27089,0.133124,0.233183,-1.31747,0.188899,-0.156484,-1.18168,0.185462,-0.183703,-1.26471,-0.101936,0.236386,-1.30791,-0.140665,-0.158998,-1.17213,-0.135698,-0.185977,
24467989,154831703,1,3700,154832750,-0.132924,-0.466535,1.12028,-0.18856,-0.857388,1.16639,-0.18477,-0.884665,1.03049,0.10188,-0.463645,1.11471,0.140881,-0.859591,1.15817,0.136269,-0.886651,1.02226,81,-1.27028,0.132924,0.233465,-1.31639,0.18856,-0.157388,-1.18049,0.18477,-0.184665,-1.26471,-0.10188,0.236355,-1.30817,-0.140881,-0.159591,-1.17226,-0.136269,-0.186651,
25532155,154832765,0,3733,154832781,-0.132814,-0.466425,1.11998,-0.188304,-0.857956,1.16591,-0.184276,-0.885279,1.02991,0.101779,-0.463482,1.11472,0.141023,-0.859984,1.15845,0.136654,-0.887103,1.02244,19,-1.26998,0.132814,0.233575,-1.31591,0.188304,-0.157956,-1.17991,0.184276,-0.185279,-1.26472,-0.101779,0.236518,-1.30845,-0.141023,-0.159984,-1.17244,-0.136654,-0.187103,
25532155,154832765,0,3767,154832812,-0.132722,-0.465984,1.11931,-0.18808,-0.858559,1.16472,-0.183885,-0.885904,1.02866,0.101701,-0.46354,1.11477,0.141232,-0.860262,1.15864,0.13703,-0.887425,1.02255,51,-1.26931,0.132722,0.234016,-1.31472,0.188081,-0.158559,-1.17866,0.183885,-0.185903,-1.26477,-0.101701,0.23646,-1.30864,-0.141232,-0.160262,-1.17255,-0.13703,-0.187425,
25532155,154832765,0,3800,154832843,-0.132699,-0.465786,1.119,-0.187919,-0.858914,1.16418,-0.183584,-0.886279,1.02806,0.101589,-0.463574,1.11482,0.141406,-0.860461,1.15881,0.137343,-0.887657,1.02266,83,-1.269,0.132699,0.234214,-1.31418,0.187919,-0.158914,-1.17806,0.183584,-0.186279,-1.26482,-0.101589,0.236426,-1.30881,-0.141406,-0.160461,-1.17266,-0.137343,-0.187656,
25532155,154832765,0,3833,154832875,-0.132723,-0.465713,1.11862,-0.18776,-0.859308,1.16356,-0.183296,-0.886688,1.02739,0.101412,-0.463733,1.11496,0.141475,-0.860627,1.15927,0.137544,-0.887855,1.02306,21,-1.26862,0.132723,0.234287,-1.31356,0.18776,-0.159308,-1.17739,0.183296,-0.186688,-1.26496,-0.101412,0.236267,-1.30927,-0.141475,-0.160627,-1.17306,-0.137544,-0.187855,
25532155,154832765,0,3867,154832906,-0.132743,-0.465098,1.11778,-0.187606,-0.859753,1.16227,-0.183019,-0.887129,1.02608,0.101281,-0.463651,1.11496,0.141753,-0.860724,1.15952,0.13794,-0.887973,1.02325,53,-1.26778,0.132743,0.234902,-1.31227,0.187606,-0.159753,-1.17608,0.18302,-0.187129,-1.26496,-0.101281,0.236349,-1.30952,-0.141753,-0.160724,-1.17325,-0.13794,-0.187973,
25532155,154832765,0,3900,154832937,-0.132784,-0.465021,1.11757,-0.187499,-0.860025,1.16223,-0.182775,-0.887409,1.026,0.101096,-0.463671,1.11495,0.141697,-0.860863,1.15974,0.138026,-0.888124,1.02344,85,-1.26757,0.132784,0.234979,-1.31223,0.187499,-0.160025,-1.176,0.182775,-0.187409,-1.26495,-0.101096,0.236329,-1.30974,-0.141697,-0.160863,-1.17344,-0.138026,-0.188124,
25532155,154832765,0,3933,154832984,-0.13287,-0.464912,1.11746,-0.187497,-0.860117,1.16243,-0.182629,-0.88751,1.02615,0.10093,-0.463723,1.11506,0.141592,-0.860859,1.16015,0.13807,-0.888133,1.0238,39,-1.26746,0.13287,0.235088,-1.31243,0.187497,-0.160117,-1.17615,0.182629,-0.18751,-1.26506,-0.10093,0.236277,-1.31015,-0.141592,-0.160859,-1.1738,-0.13807,-0.188133,
25532155,154832765,0,3967,154833015,-0.132966,-0.464616,1.11695,-0.187658,-0.859811,1.16192,-0.183156,-0.887195,1.02558,0.100719,-0.463613,1.1149,0.141335,-0.860492,1.16026,0.137447,-0.887765,1.02384,55,-1.26695,0.132966,0.235384,-1.31192,0.187658,-0.159811,-1.17558,0.183156,-0.187195,-1.2649,-0.100719,0.236387,-1.31026,-0.141335,-0.160492,-1.17384,-0.137447,-0.187765,
25532155,154832765,0,4000,154833062,-0.133071,-0.46444,1.11669,-0.18785,-0.859663,1.16172,-0.183435,-0.887053,1.02532,0.100514,-0.463688,1.1149,0.141032,-0.860261,1.1605,0.137059,-0.887546,1.02401,103,-1.26669,0.133071,0.23556,-1.31172,0.18785,-0.159663,-1.17532,0.183435,-0.187053,-1.2649,-0.100513,0.236312,-1.3105,-0.141032,-0.160261,-1.17401,-0.137059,-0.187546,
25532155,154832765,0,4033,154833093,-0.133124,-0.464247,1.11646,-0.187921,-0.859501,1.16182,-0.183515,-0.886894,1.02536,0.100368,-0.463692,1.11484,0.14083,-0.860115,1.16067,0.136852,-0.887404,1.02412,10,-1.26646,0.133124,0.235753,-1.31182,0.187921,-0.159501,-1.17536,0.183515,-0.186894,-1.26484,-0.100368,0.236308,-1.31067,-0.14083,-0.160115,-1.17412,-0.136852,-0.187404,
25532155,154832765,0,4067,154833109,-0.133321,-0.464,1.1161,-0.18835,-0.859287,1.16155,-0.184015,-0.886685,1.02504,0.100166,-0.463907,1.11484,0.140417,-0.860024,1.16073,0.136365,-0.887318,1.02413,26,-1.2661,0.133321,0.236,-1.31155,0.18835,-0.159287,-1.17504,0.184015,-0.186685,-1.26484,-0.100165,0.236093,-1.31073,-0.140417,-0.160024,-1.17413,-0.136365,-0.187318,
25532155,154832765,0,4100,154833140,-0.133328,-0.463288,1.11569,-0.188438,-0.85968,1.16154,-0.183434,-0.887075,1.025,0.0998533,-0.464084,1.11484,0.139948,-0.860241,1.16107,0.136576,-0.887538,1.02443,58,-1.26569,0.133328,0.236712,-1.31154,0.188438,-0.15968,-1.175,0.183434,-0.187075,-1.26484,-0.0998532,0.235916,-1.31107,-0.139948,-0.160241,-1.17443,-0.136576,-0.187538,
25532155,154832765,0,4133,154833171,-0.133429,-0.463196,1.11549,-0.188595,-0.859488,1.16148,-0.183679,-0.886875,1.0249,0.0996913,-0.464052,1.11484,0.139674,-0.859987,1.16133,0.136217,-0.887281,1.02465,-3,-1.26549,0.133429,0.236804,-1.31148,0.188595,-0.159488,-1.1749,0.183679,-0.186875,-1.26484,-0.0996912,0.235948,-1.31133,-0.139674,-0.159987,-1.17465,-0.136217,-0.187281,
25532155,154832765,0,4167,154833203,-0.133519,-0.463214,1.11532,-0.188641,-0.859795,1.16207,-0.183254,-0.887179,1.02546,0.0995059,-0.464227,1.11484,0.139467,-0.860148,1.16174,0.136488,-0.887439,1.02502,29,-1.26532,0.133519,0.236786,-1.31207,0.188641,-0.159795,-1.17546,0.183254,-0.187179,-1.26484,-0.0995059,0.235773,-1.31174,-0.139467,-0.160148,-1.17502,-0.136488,-0.187439,
25532155,154832765,0,4200,154833250,-0.133531,-0.462705,1.11506,-0.188697,-0.859999,1.16207,-0.183005,-0.887376,1.02544,0.0993127,-0.46437,1.11491,0.139219,-0.860241,1.16215,0.136551,-0.887532,1.02542,77,-1.26506,0.133531,0.237295,-1.31207,0.188697,-0.159999,-1.17544,0.183005,-0.187376,-1.26491,-0.0993126,0.23563,-1.31215,-0.139219,-0.160241,-1.17542,-0.136551,-0.187532,
25532155,154832765,0,4233,154833296,-0.133712,-0.46248,1.11477,-0.189033,-0.859735,1.16181,-0.183682,-0.887106,1.02515,0.0991248,-0.46438,1.11485,0.138938,-0.859998,1.16216,0.135925,-0.887284,1.02539,31,-1.26477,0.133712,0.23752,-1.31181,0.189033,-0.159735,-1.17515,0.183682,-0.187106,-1.26485,-0.0991247,0.23562,-1.31216,-0.138938,-0.159998,-1.17539,-0.135925,-0.187284,
25532155,154832765,0,4267,154833328,-0.133761,-0.4624,1.11466,-0.189025,-0.859957,1.16188,-0.18339,-0.887335,1.02522,0.099021,-0.464468,1.1149,0.138906,-0.860103,1.16246,0.136179,-0.8874,1.02567,63,-1.26466,0.133761,0.2376,-1.31188,0.189025,-0.159957,-1.17522,0.18339,-0.187335,-1.2649,-0.0990209,0.235532,-1.31246,-0.138906,-0.160103,-1.17567,-0.136179,-0.1874,
25532155,154832765,0,4300,154833343,-0.133792,-0.462414,1.11459,-0.188939,-0.860167,1.16197,-0.183156,-0.887541,1.0253,0.0988461,-0.464606,1.11496,0.13874,-0.860171,1.16286,0.136169,-0.88747,1.02606,79,-1.26459,0.133792,0.237586,-1.31197,0.188939,-0.160167,-1.1753,0.183156,-0.187541,-1.26496,-0.098846,0.235394,-1.31286,-0.13874,-0.160171,-1.17606,-0.136169,-0.18747,
25532155,154832765,0,4333,154833375,-0.133814,-0.462034,1.11433,-0.188919,-0.860324,1.16176,-0.183022,-0.887695,1.02508,0.0987361,-0.464664,1.11495,0.138754,-0.860186,1.16302,0.136297,-0.887489,1.02621,17,-1.26433,0.133814,0.237966,-1.31176,0.188919,-0.160324,-1.17508,0.183022,-0.187695,-1.26495,-0.098736,0.235336,-1.31302,-0.138754,-0.160186,-1.17621,-0.136297,-0.187489,
25532155,154832765,0,4367,154833421,-0.133875,-0.462042,1.11426,-0.188868,-0.860459,1.16181,-0.182903,-0.887829,1.02513,0.0985796,-0.464643,1.11495,0.138719,-0.860247,1.16318,0.136332,-0.887553,1.02636,65,-1.26426,0.133875,0.237958,-1.31181,0.188868,-0.160459,-1.17513,0.182903,-0.187829,-1.26495,-0.0985795,0.235357,-1.31318,-0.138719,-0.160247,-1.17636,-0.136332,-0.187553,
25532155,154832765,0,4400,154833453,-0.133901,-0.462057,1.11422,-0.188767,-0.860539,1.16179,-0.182742,-0.88791,1.0251,0.0984291,-0.464707,1.11494,0.138663,-0.860274,1.16323,0.136341,-0.887581,1.02641,3,-1.26421,0.133901,0.237943,-1.31179,0.188767,-0.160539,-1.1751,0.182742,-0.18791,-1.26494,-0.098429,0.235293,-1.31323,-0.138662,-0.160274,-1.17641,-0.13634,-0.187581,
25532155,154832765,0,4433,154833484,-0.133928,-0.461927,1.11414,-0.188681,-0.860643,1.16172,-0.182629,-0.888014,1.02503,0.0983016,-0.464794,1.11494,0.138635,-0.860313,1.16322,0.136343,-0.887622,1.0264,35,-1.26414,0.133928,0.238073,-1.31172,0.188681,-0.160643,-1.17503,0.182629,-0.188013,-1.26494,-0.0983016,0.235206,-1.31322,-0.138635,-0.160313,-1.1764,-0.136342,-0.187622,
25532155,154832765,0,4467,154833515,-0.133953,-0.461435,1.11378,-0.188702,-0.860755,1.16147,-0.182617,-0.888117,1.02478,0.0981804,-0.464765,1.11482,0.138601,-0.860353,1.16318,0.136341,-0.887658,1.02635,67,-1.26378,0.133953,0.238565,-1.31147,0.188702,-0.160755,-1.17478,0.182617,-0.188117,-1.26482,-0.0981804,0.235235,-1.31318,-0.138601,-0.160353,-1.17635,-0.136341,-0.187658,
25532155,154832765,0,4500,154833546,-0.134044,-0.461397,1.11368,-0.188773,-0.86086,1.16139,-0.182641,-0.888221,1.02469,0.0980608,-0.464728,1.11477,0.138565,-0.860397,1.1632,0.136351,-0.887702,1.02636,6,-1.26368,0.134044,0.238603,-1.31139,0.188773,-0.16086,-1.17469,0.182641,-0.188221,-1.26477,-0.0980607,0.235272,-1.3132,-0.138565,-0.160397,-1.17636,-0.136351,-0.187702,
25532155,154832765,0,4533,154833578,-0.134094,-0.461367,1.1136,-0.188737,-0.860954,1.16133,-0.182553,-0.888311,1.02463,0.0979579,-0.4646,1.11472,0.138593,-0.860417,1.16323,0.136432,-0.887721,1.02639,38,-1.2636,0.134094,0.238633,-1.31133,0.188737,-0.160954,-1.17463,0.182553,-0.188311,-1.26472,-0.0979578,0.2354,-1.31323,-0.138593,-0.160417,-1.17639,-0.136431,-0.187721,
25532155,154832765,0,4567,154833609,-0.134147,-0.461431,1.1136,-0.188697,-0.86093,1.16138,-0.182504,-0.888287,1.02468,0.0978894,-0.464665,1.11469,0.138623,-0.860381,1.16318,0.136472,-0.887684,1.02634,70,-1.2636,0.134147,0.238569,-1.31138,0.188698,-0.16093,-1.17468,0.182504,-0.188287,-1.26469,-0.0978893,0.235335,-1.31318,-0.138623,-0.160381,-1.17634,-0.136472,-0.187684,
25532155,154832765,0,4600,154833640,-0.134174,-0.461488,1.11358,-0.188654,-0.860916,1.16138,-0.182438,-0.888272,1.02467,0.0976839,-0.464411,1.11462,0.138345,-0.860381,1.16315,0.136223,-0.887683,1.02631,-8,-1.26358,0.134174,0.238512,-1.31139,0.188654,-0.160916,-1.17468,0.182438,-0.188272,-1.26463,-0.0976838,0.235589,-1.31316,-0.138345,-0.160381,-1.17631,-0.136222,-0.187683,
25532155,154832765,0,4633,154833687,-0.134197,-0.461505,1.11358,-0.18861,-0.860913,1.16136,-0.182369,-0.88827,1.02465,0.0974806,-0.464385,1.11471,0.138027,-0.860345,1.16336,0.135939,-0.88765,1.02651,40,-1.26356,0.134197,0.238495,-1.31134,0.18861,-0.160913,-1.17463,0.18237,-0.18827,-1.26469,-0.0974806,0.235615,-1.31334,-0.138027,-0.160345,-1.17649,-0.135939,-0.18765,
25532155,154832765,0,4667,154833718,-0.134223,-0.461448,1.11355,-0.188618,-0.860904,1.1615,-0.182369,-0.888261,1.02478,0.0974389,-0.464372,1.11463,0.13801,-0.860318,1.16327,0.135931,-0.887621,1.02641,72,-1.26352,0.134223,0.238552,-1.31146,0.188618,-0.160904,-1.17474,0.18237,-0.188261,-1.2646,-0.0974388,0.235628,-1.31323,-0.13801,-0.160318,-1.17637,-0.13593,-0.187621,
25532155,154832765,0,4700,154833750,-0.134224,-0.461458,1.11354,-0.188438,-0.860473,1.16133,-0.182657,-0.887841,1.02459,0.0974065,-0.464287,1.11469,0.138007,-0.859951,1.16322,0.135462,-0.887266,1.02634,104,-1.26349,0.134224,0.238542,-1.31128,0.188438,-0.160473,-1.17453,0.182657,-0.187841,-1.26464,-0.0974064,0.235713,-1.31317,-0.138007,-0.159951,-1.17628,-0.135462,-0.187265,
25532155,154832765,0,4733,154833781,-0.134236,-0.461445,1.11358,-0.18841,-0.860046,1.16121,-0.182962,-0.887435,1.02444,0.0973461,-0.464001,1.11471,0.137902,-0.859439,1.16327,0.135024,-0.886778,1.02636,26,-1.2597,0.134179,0.238555,-1.30733,0.18835,-0.160046,-1.17056,0.182909,-0.187435,-1.26082,-0.0974034,0.235999,-1.30938,-0.137962,-0.159439,-1.17247,-0.135078,-0.186778,
25532155,154832765,0,4767,154833812,-0.134227,-0.460985,1.1137,-0.18849,-0.859983,1.16157,-0.182748,-0.887386,1.02479,0.097261,-0.463893,1.11477,0.137767,-0.859423,1.16344,0.135187,-0.886771,1.02651,58,-1.25874,0.134099,0.239015,-1.30662,0.188358,-0.159983,-1.16983,0.182629,-0.187386,-1.25979,-0.097389,0.236107,-1.30845,-0.1379,-0.159422,-1.17153,-0.135306,-0.186771,
26595979,154833843,1,4800,154833843,-0.134293,-0.460892,1.11404,-0.188608,-0.859849,1.16223,-0.182683,-0.887266,1.02542,0.0971439,-0.463362,1.11526,0.137631,-0.859209,1.16454,0.135237,-0.886579,1.02758,-19,-1.258,0.134094,0.239108,-1.3062,0.188402,-0.159849,-1.16939,0.182499,-0.187266,-1.25919,-0.0973426,0.236638,-1.30845,-0.137837,-0.159209,-1.16971,-0.135978,-0.186579,
26595979,154833843,1,4833,154833875,-0.134175,-0.46054,1.11476,-0.188439,-0.859856,1.16319,-0.182331,-0.887306,1.02638,0.0973044,-0.46266,1.11629,0.138125,-0.858961,1.16627,0.135911,-0.886378,1.0293,13,-1.25501,0.13338,0.23946,-1.30348,0.187613,-0.159856,-1.16666,0.181592,-0.187306,-1.25639,-0.0981004,0.23734,-1.30635,-0.138953,-0.158961,-1.16938,-0.136652,-0.186378,
26595979,154833843,1,4867,154833921,-0.134138,-0.460722,1.11634,-0.188258,-0.8598,1.16496,-0.182007,-0.887328,1.02814,0.0974897,-0.462257,1.11746,0.138606,-0.858974,1.16733,0.136534,-0.88646,1.03037,61,-1.25352,0.133343,0.239278,-1.30218,0.187433,-0.159799,-1.16535,0.181268,-0.187328,-1.2545,-0.0982845,0.237743,-1.30434,-0.139433,-0.158974,-1.16738,-0.137274,-0.18646,
26595979,154833843,1,4900,154833953,-0.134123,-0.461247,1.11889,-0.187946,-0.859608,1.16778,-0.181692,-0.88726,1.03096,0.0975513,-0.462098,1.11996,0.138916,-0.858911,1.16973,0.136857,-0.886516,1.03278,-1,-1.25402,0.133328,0.238753,-1.30294,0.187121,-0.159607,-1.16207,0.181649,-0.18726,-1.25106,-0.0975986,0.237902,-1.30083,-0.138965,-0.158911,-1.16388,-0.136901,-0.186516,
26595979,154833843,1,4933,154833984,-0.134049,-0.461592,1.1216,-0.187693,-0.859565,1.17063,-0.181454,-0.887328,1.03382,0.0979413,-0.462017,1.12268,0.139727,-0.858506,1.17344,0.137653,-0.886239,1.03648,31,-1.24939,0.134144,0.238408,-1.29843,0.187791,-0.159565,-1.16162,0.181542,-0.187328,-1.2505,-0.0978465,0.237983,-1.30126,-0.139628,-0.158506,-1.1643,-0.137564,-0.186239,
26595979,154833843,1,4967,154834015,-0.134274,-0.462517,1.12604,-0.18768,-0.859682,1.17506,-0.181393,-0.88764,1.03828,0.0981689,-0.46239,1.126,0.140439,-0.85874,1.1761,0.138413,-0.886648,1.03918,63,-1.25053,0.134512,0.237483,-1.29954,0.187927,-0.159682,-1.16276,0.181615,-0.18764,-1.25052,-0.0979312,0.23761,-1.30063,-0.140192,-0.15874,-1.16372,-0.138191,-0.186648,
26595979,154833843,1,5000,154834046,-0.134308,-0.463221,1.12962,-0.187105,-0.858618,1.17704,-0.182088,-0.88614,1.03999,0.0983415,-0.462256,1.12961,0.141082,-0.857814,1.17814,0.13779,-0.885286,1.04096,2,-1.24941,0.133969,0.236779,-1.29685,0.186753,-0.158618,-1.15979,0.181773,-0.18614,-1.24933,-0.0986808,0.237744,-1.29786,-0.141434,-0.157814,-1.16068,-0.138105,-0.185286,
26595979,154833843,1,5033,154834078,-0.134227,-0.46276,1.13334,-0.186991,-0.85785,1.18031,-0.181943,-0.885372,1.04317,0.0986909,-0.463351,1.13407,0.141555,-0.857359,1.18105,0.138296,-0.884824,1.0438,34,-1.2492,0.133672,0.23724,-1.29619,0.186416,-0.15785,-1.15905,0.181428,-0.185372,-1.24983,-0.0992455,0.236649,-1.29679,-0.14213,-0.157359,-1.15954,-0.138811,-0.184824,
26595979,154833843,1,5067,154834109,-0.134081,-0.462601,1.13772,-0.186451,-0.857186,1.1839,-0.181626,-0.884793,1.04672,0.0990461,-0.463556,1.13868,0.142261,-0.856332,1.1858,0.13879,-0.883903,1.04849,66,-1.24965,0.13331,0.237399,-1.29586,0.185652,-0.157186,-1.15868,0.18091,-0.184793,-1.25047,-0.0998176,0.236444,-1.29756,-0.143061,-0.156332,-1.16025,-0.139507,-0.183903,
26595979,154833843,1,5100,154834156,-0.134085,-0.462286,1.14305,-0.175922,-0.841896,1.25087,-0.171774,-0.870514,1.1129,0.0993918,-0.463849,1.1441,0.127406,-0.83615,1.26575,0.124142,-0.864966,1.12751,20,-1.24384,0.135085,0.237714,-1.35163,0.177006,-0.141896,-1.21367,0.17275,-0.170514,-1.24508,-0.0983912,0.236151,-1.36675,-0.126311,-0.13615,-1.2285,-0.123154,-0.164966,
26595979,154833843,1,5133,154834187,-0.134121,-0.462807,1.14876,-0.174964,-0.841067,1.25629,-0.17083,-0.869786,1.11825,0.0998379,-0.465833,1.15011,0.127486,-0.835992,1.26926,0.124245,-0.864879,1.13097,52,-1.24459,0.135194,0.237193,-1.35208,0.176126,-0.141067,-1.21405,0.171877,-0.169786,-1.24613,-0.0987638,0.234167,-1.36531,-0.126312,-0.135992,-1.22702,-0.123187,-0.164878,
