tR,tRW,x,y,th,v,w,batVolt,isFollowing,xVm,yVm,dist,xVmG,yVmG,vD,wD,kappaD,distVm,headVm,vScale,wScale,distDesired,thDesired,xError,yError,vx,vy,vNew,wNew,xVmD,yVmD,
1154608489,154608578,0,0,0,0,0,12.9,0,0.3,0,0,0.3,0,0,0,0,0.3,0,-0.8,0.5,2.1,0,0,0,0,0,0,0,0,0,
1154608695,154608796,0,0,0,0,0,12.9,0,0.3,0,0,0.3,0,0.559017,0,0,0.3,0,-0.8,0.5,2.1,0,0,0,0.85,0,0.85,0,0.3,0,
1154608791,154608812,0,0,0,0,0,12.9,0,0.3,0,0,0.3,0,0.559017,0,0,0.3,0,-0.8,0.5,2.1,0,0,0,0.85,0,0.85,0,0.3,0,
1154608890,154608906,0,0,0,0,0,12.9,0,0.3,0,0,0.3,0,0.559017,0,0,0.3,0,-0.8,0.5,2.1,0,0,0,0.85,0,0.85,0,0.3,0,
1154608983,154609015,0,0,0,0,0,12.9,0,0.3,0,0,0.3,0,0.559017,0,0,0.3,0,-0.8,0.5,2.1,0,0,0,0.85,0,0.85,0,0.3,0,
1154609080,154609109,0,0,0,0,0,12.9,0,0.3,0,0,0.3,0,0.559017,0,0,0.3,0,-0.8,0.5,2.1,0,0,0,0.85,0,0.85,0,0.3,0,
1154609176,154609203,0,0,0,0,0,12.9,0,0.3,0,0,0.3,0,0.559017,0,0,0.3,0,-0.8,0.5,2.1,0,0,0,0.85,0,0.85,0,0.3,0,
1154609288,154609312,0,0,0,0,0,12.9,0,0.3,0,0,0.3,0,0.559017,0,0,0.3,0,-0.8,0.5,2.1,0,0,0,0.85,0,0.85,0,0.3,0,
1154609385,154609406,0,0,0,0,0,12.9,0,0.3,0,0,0.3,0,0.559017,0,0,0.3,0,-0.8,0.5,2.1,0,0,0,0.85,0,0.85,0,0.3,0,
1154609480,154609500,0,0,0,0,0,12.9,0,0.3,0,0,0.3,0,0.559017,0,0,0.3,0,-0.8,0.5,2.1,0,0,0,0.85,0,0.85,0,0.3,0,
1154609576,154609593,0,0,0,0,0,12.9,0,0.3,0,0,0.3,0,0.559017,0,0,0.3,0,-0.8,0.5,2.1,0,0,0,0.85,0,0.85,0,0.3,0,
1154609672,154609687,0,0,0,0,0,12.9,0,0.3,0,0,0.3,0,0.559017,0,0,0.3,0,-0.8,0.5,2.1,0,0,0,0.85,0,0.85,0,0.3,0,
1154609782,154609796,0,0,0,0,0,12.9,0,0.3,0,0,0.3,0,0.559017,0,0,0.3,0,-0.8,0.5,2.1,0,0,0,0.85,0,0.85,0,0.3,0,
1154609879,154609906,0,0,0,0,0,12.9,0,0.3,0,0,0.3,0,0.559017,0,0,0.3,0,-0.8,0.5,2.1,0,0,0,0.85,0,0.85,0,0.3,0,
1154609976,154610000,0,0,0,0,0,12.9,0,0.3,0,0,0.3,0,0.559017,0,0,0.3,0,-0.8,0.5,2.1,0,0,0,0.85,0,0.85,0,0.3,0,
1154610070,154610093,0,0,0,0,0,12.9,0,0.3,0,0,0.3,0,0.559017,0,0,0.3,0,-0.8,0.5,2.1,0,0,0,0.85,0,0.85,0,0.3,0,
1154610166,154610187,0,0,0,0,0,12.9,0,0.3,0,0,0.3,0,0.559017,0,0,0.3,0,-0.8,0.5,2.1,0,0,0,0.85,0,0.85,0,0.3,0,
1154610278,154610281,0,0,0,0,0,12.9,0,0.3,0,0,0.3,0,0.559017,0,0,0.3,0,-0.8,0.5,2.1,0,0,0,0.85,0,0.85,0,0.3,0,
1154610374,154610390,0,0,0,0,0,12.9,0,0.3,0,0,0.3,0,0.559017,0,0,0.3,0,-0.8,0.5,2.1,0,0,0,0.85,0,0.85,0,0.3,0,
1154610471,154610500,0,0,0,0,0,12.8,0,0.3,0,0,0.3,0,0.559017,0,0,0.3,0,-0.8,0.5,2.1,0,0,0,0.85,0,0.85,0,0.3,0,
1154610566,154610593,0,0,0,0,0,12.8,0,0.3,0,0,0.3,0,0.559017,0,0,0.3,0,-0.8,0.5,2.1,0,0,0,0.85,0,0.85,0,0.3,0,
1154610664,154610687,0,0,0,0,0,12.8,0,0.3,0,0,0.3,0,0.559017,0,0,0.3,0,-0.8,0.5,2.1,0,0,0,0.85,0,0.85,0,0.3,0,
1154610775,154610781,0,0,0,0,0,12.8,0,0.3,0,0,0.3,0,0.559017,0,0,0.3,0,-0.8,0.5,2.1,0,0,0,0.85,0,0.85,0,0.3,0,
1154610871,154610890,0,0,0,0,0,12.8,0,0.3,0,0,0.3,0,0.559017,0,0,0.3,0,-0.8,0.5,2.1,0,0,0,0.85,0,0.85,0,0.3,0,
1154610968,154610984,0,0,0,0,0,12.8,0,0.3,0,0,0.3,0,0.559017,0,0,0.3,0,-0.8,0.5,2.1,0,0,0,0.85,0,0.85,0,0.3,0,
1154611061,154611078,0,0,0,0,0,12.8,0,0.3,0,0,0.3,0,0.559017,0,0,0.3,0,-0.8,0.5,2.1,0,0,0,0.85,0,0.85,0,0.3,0,
1154611157,154611187,0,0,0,0,0,12.8,0,0.3,0,0,0.3,0,0.559017,0,0,0.3,0,-0.8,0.5,2.1,0,0,0,0.85,0,0.85,0,0.3,0,
1154611271,154611281,0,0,0,0,0,12.8,0,0.3,0,0,0.3,0,0.559017,0,0,0.3,0,-0.8,0.5,2.1,0,0,0,0.85,0,0.85,0,0.3,0,
1154611367,154611390,0,0,0,0,0,12.8,0,0.3,0,0,0.3,0,0.559017,0,0,0.3,0,-0.8,0.5,2.1,0,0,0,0.85,0,0.85,0,0.3,0,
1154611463,154611484,0,0,0,0,0,12.8,0,0.3,0,0,0.3,0,0.559017,0,0,0.3,0,-0.8,0.5,2.1,0,0,0,0.85,0,0.85,0,0.3,0,
1154611559,154611578,0,0,0,0,0,12.8,0,0.3,0,0,0.3,0,0.559017,0,0,0.3,0,-0.8,0.5,2.1,0,0,0,0.85,0,0.85,0,0.3,0,
1154611653,154611671,0,0,0,0,0,12.8,0,0.3,0,0,0.3,0,0.559017,0,0,0.3,0,-0.8,0.5,2.1,0,0,0,0.85,0,0.85,0,0.3,0,
1154611766,154611781,0,0,0,0,0,12.8,0,0.3,0,0,0.3,0,0.559017,0,0,0.3,0,-0.8,0.5,2.1,0,0,0,0.85,0,0.85,0,0.3,0,
1154611862,154611875,0,0,0,0,0,12.8,0,0.3,0,0,0.3,0,0.559017,0,0,0.3,0,-0.8,0.5,2.1,0,0,0,0.85,0,0.85,0,0.3,0,
1154611956,154611984,0,0,0,0,0,12.8,0,0.3,0,0,0.3,0,0.559017,0,0,0.3,0,-0.8,0.5,2.1,0,0,0,0.85,0,0.85,0,0.3,0,
1154612053,154612078,0,0,0,0,0,12.8,0,0.3,0,0,0.3,0,0.559017,0,0,0.3,0,-0.8,0.5,2.1,0,0,0,0.85,0,0.85,0,0.3,0,
1154612150,154612171,0,0,0,0,0,12.8,0,0.3,0,0,0.3,0,0.559017,0,0,0.3,0,-0.8,0.5,2.1,0,0,0,0.85,0,0.85,0,0.3,0,
1154612245,154612265,0,0,0,0,0,12.8,0,0.3,0,0,0.3,0,0.559017,0,0,0.3,0,-0.8,0.5,2.1,0,0,0,0.85,0,0.85,0,0.3,0,
1154612359,154612390,0,0,0,0,0,12.8,0,0.3,0,0,0.3,0,0.559017,0,0,0.3,0,-0.8,0.5,2.1,0,0,0,0.85,0,0.85,0,0.3,0,
1154612453,154612484,0,0,0,0,0,12.8,0,0.3,0,0,0.3,0,0.559017,0,0,0.3,0,-0.8,0.5,2.1,0,0,0,0.85,0,0.85,0,0.3,0,
1154612550,154612578,0,0,0,0,0,12.8,0,0.3,0,0,0.3,0,0.559017,0,0,0.3,0,-0.8,0.5,2.1,0,0,0,0.85,0,0.85,0,0.3,0,
1154612647,154612671,0,0,0,0,0,12.8,0,0.3,0,0,0.3,0,0.559017,0,0,0.3,0,-0.8,0.5,2.1,0,0,0,0.85,0,0.85,0,0.3,0,
1154612740,154612765,0,0,0,0,0,12.8,0,0.3,0,0,0.3,0,0.559017,0,0,0.3,0,-0.8,0.5,2.1,0,0,0,0.85,0,0.85,0,0.3,0,
1154612853,154612875,0,0,0,0,0,12.8,0,0.3,0,0,0.3,0,0.559017,0,0,0.3,0,-0.8,0.5,2.1,0,0,0,0.85,0,0.85,0,0.3,0,
1154612948,154612968,0,0,0,0,0,12.8,0,0.3,0,0,0.3,0,0.559017,0,0,0.3,0,-0.8,0.5,2.1,0,0,0,0.85,0,0.85,0,0.3,0,
1154613044,154613062,0,0,0,0,0,12.8,0,0.3,0,0,0.3,0,0.559017,0,0,0.3,0,-0.8,0.5,2.1,0,0,0,0.85,0,0.85,0,0.3,0,
1154613140,154613171,0,0,0,0,0,12.8,0,0.3,0,0,0.3,0,0.559017,0,0,0.3,0,-0.8,0.5,2.1,0,0,0,0.85,0,0.85,0,0.3,0,
1154613236,154613265,0,0,0,0,0,12.8,0,0.3,0,0,0.3,0,0.559017,0,0,0.3,0,-0.8,0.5,2.1,0,0,0,0.85,0,0.85,0,0.3,0,
1154613350,154613359,0,0,0,0,0,12.8,0,0.3,0,0,0.3,0,0.559017,0,0,0.3,0,-0.8,0.5,2.1,0,0,0,0.85,0,0.85,0,0.3,0,
1154613446,154613468,0,0,0,0,0,12.8,0,0.3,0,0,0.3,0,0.559017,0,0,0.3,0,-0.8,0.5,2.1,0,0,0,0.85,0,0.85,0,0.3,0,
1154613542,154613562,0,0,0,0,0,12.8,0,0.3,0,0,0.3,0,0.559017,0,0,0.3,0,-0.8,0.5,2.1,0,0,0,0.85,0,0.85,0,0.3,0,
1154613637,154613656,0,0,0,0,0,12.8,0,0.3,0,0,0.3,0,0.559017,0,0,0.3,0,-0.8,0.5,2.1,0,0,0,0.85,0,0.85,0,0.3,0,
1154613733,154613750,0,0,0,0,0,12.8,0,0.3,0,0,0.3,0,0.559017,0,0,0.3,0,-0.8,0.5,2.1,0,0,0,0.85,0,0.85,0,0.3,0,
1154613843,154613843,0,0,0,0,0,12.8,0,0.3,0,0,0.3,0,0.559017,0,0,0.3,0,-0.8,0.5,2.1,0,0,0,0.85,0,0.85,0,0.3,0,
1154613941,154613968,0,0,0,0,0,12.8,0,0.3,0,0,0.3,0,0.559017,0,0,0.3,0,-0.8,0.5,2.1,0,0,0,0.85,0,0.85,0,0.3,0,
1154614037,154614062,0,0,0,0,0,12.8,0,0.3,0,0,0.3,0,0.559017,0,0,0.3,0,-0.8,0.5,2.1,0,0,0,0.85,0,0.85,0,0.3,0,
1154614133,154614156,0,0,0,0,0,12.8,0,0.3,0,0,0.3,0,0.559017,0,0,0.3,0,-0.8,0.5,2.1,0,0,0,0.85,0,0.85,0,0.3,0,
1154614227,154614250,0,0,0,0,0,12.8,0,0.3,0,0,0.3,0,0.559017,0,0,0.3,0,-0.8,0.5,2.1,0,0,0,0.85,0,0.85,0,0.3,0,
1154614339,154614343,0,0,0,0,0,12.8,0,0.3,0,0,0.3,0,0.559017,0,0,0.3,0,-0.8,0.5,2.1,0,0,0,0.85,0,0.85,0,0.3,0,
1154614436,154614453,0,0,0,0,0,12.8,0,0.3,0,0,0.3,0,0.559017,0,0,0.3,0,-0.8,0.5,2.1,0,0,0,0.85,0,0.85,0,0.3,0,
1154614533,154614562,0,0,0,0,0,12.7,0,0.3,0,0,0.3,0,0.559017,0,0,0.3,0,-0.8,0.5,2.1,0,0,0,0.85,0,0.85,0,0.3,0,
1154614627,154614656,0,0,0,0,0,12.7,0,0.3,0,0,0.3,0,0.559017,0,0,0.3,0,-0.8,0.5,2.1,0,0,0,0.85,0,0.85,0,0.3,0,
1154614723,154614750,0,0,0,0,0,12.7,0,0.3,0,0,0.3,0,0.559017,0,0,0.3,0,-0.8,0.5,2.1,0,0,0,0.85,0,0.85,0,0.3,0,
1154614834,154614843,0,0,0,0,0,12.7,0,0.3,0,0,0.3,0,0.559017,0,0,0.3,0,-0.8,0.5,2.1,0,0,0,0.85,0,0.85,0,0.3,0,
1154614930,154614953,0,0,0,0,0,12.7,0,0.3,0,0,0.3,0,0.559017,0,0,0.3,0,-0.8,0.5,2.1,0,0,0,0.85,0,0.85,0,0.3,0,
1154615028,154615046,0,0,0,0,0,12.7,0,0.3,0,0,0.3,0,0.559017,0,0,0.3,0,-0.8,0.5,2.1,0,0,0,0.85,0,0.85,0,0.3,0,
1154615122,154615140,0,0,0,0,0,12.7,0,0.3,0,0,0.3,0,0.559017,0,0,0.3,0,-0.8,0.5,2.1,0,0,0,0.85,0,0.85,0,0.3,0,
1154615218,154615250,0,0,0,0,0,12.7,0,0.3,0,0,0.3,0,0.559017,0,0,0.3,0,-0.8,0.5,2.1,0,0,0,0.85,0,0.85,0,0.3,0,
1154615332,154615343,0,0,0,0,0,12.7,0,0.3,0,0,0.3,0,0.559017,0,0,0.3,0,-0.8,0.5,2.1,0,0,0,0.85,0,0.85,0,0.3,0,
1154615428,154615453,0,0,0,0,0,12.7,0,0.3,0,0,0.3,0,0.559017,0,0,0.3,0,-0.8,0.5,2.1,0,0,0,0.85,0,0.85,0,0.3,0,
1154615523,154615546,0,0,0,0,0,12.7,0,0.3,0,0,0.3,0,0.559017,0,0,0.3,0,-0.8,0.5,2.1,0,0,0,0.85,0,0.85,0,0.3,0,
1154615620,154615640,0,0,0,0,0,12.7,0,0.3,0,0,0.3,0,0.559017,0,0,0.3,0,-0.8,0.5,2.1,0,0,0,0.85,0,0.85,0,0.3,0,
1154615714,154615734,0,0,0,0,0,12.7,0,0.3,0,0,0.3,0,0.559017,0,0,0.3,0,-0.8,0.5,2.1,0,0,0,0.85,0,0.85,0,0.3,0,
1154615828,154615843,0,0,0,0,0,12.7,0,0.3,0,0,0.3,0,0.559017,0,0,0.3,0,-0.8,0.5,2.1,0,0,0,0.85,0,0.85,0,0.3,0,
1154615924,154615937,0,0,0,0,0,12.7,0,0.3,0,0,0.3,0,0.559017,0,0,0.3,0,-0.8,0.5,2.1,0,0,0,0.85,0,0.85,0,0.3,0,
1154616019,154616046,0,0,0,0,0,12.7,0,0.3,0,0,0.3,0,0.559017,0,0,0.3,0,-0.8,0.5,2.1,0,0,0,0.85,0,0.85,0,0.3,0,
1154616114,154616140,0,0,0,0,0,12.7,0,0.3,0,0,0.3,0,0.559017,0,0,0.3,0,-0.8,0.5,2.1,0,0,0,0.85,0,0.85,0,0.3,0,
1154616210,154616234,0,0,0,0,0,12.7,0,0.3,0,0,0.3,0,0.559017,0,0,0.3,0,-0.8,0.5,2.1,0,0,0,0.85,0,0.85,0,0.3,0,
1154616305,154616328,0,0,0,0,0,12.7,0,0.3,0,0,0.3,0,0.559017,0,0,0.3,0,-0.8,0.5,2.1,0,0,0,0.85,0,0.85,0,0.3,0,
1154616418,154616437,0,0,0,0,0,12.7,0,0.3,0,0,0.3,0,0.559017,0,0,0.3,0,-0.8,0.5,2.1,0,0,0,0.85,0,0.85,0,0.3,0,
1154616513,154616531,0,0,0,0,0,12.7,0,0.3,0,0,0.3,0,0.559017,0,0,0.3,0,-0.8,0.5,2.1,0,0,0,0.85,0,0.85,0,0.3,0,
1154616611,154616640,0,0,0,0,0,12.7,0,0.3,0,0,0.3,0,0.559017,0,0,0.3,0,-0.8,0.5,2.1,0,0,0,0.85,0,0.85,0,0.3,0,
1154616704,154616734,0,0,0,0,0,12.7,0,0.3,0,0,0.3,0,0.559017,0,0,0.3,0,-0.8,0.5,2.1,0,0,0,0.85,0,0.85,0,0.3,0,
1154616802,154616828,0,0,0,0,0,12.7,0,0.3,0,0,0.3,0,0.559017,0,0,0.3,0,-0.8,0.5,2.1,0,0,0,0.85,0,0.85,0,0.3,0,
1154616913,154616921,0,0,0,0,0,12.7,0,0.3,0,0,0.3,0,0.559017,0,0,0.3,0,-0.8,0.5,2.1,0,0,0,0.85,0,0.85,0,0.3,0,
1154617010,154617031,0,0,0,0,0,12.7,0,0.3,0,0,0.3,0,0.559017,0,0,0.3,0,-0.8,0.5,2.1,0,0,0,0.85,0,0.85,0,0.3,0,
1154617105,154617125,0,0,0,0,0,12.7,0,0.3,0,0,0.3,0,0.559017,0,0,0.3,0,-0.8,0.5,2.1,0,0,0,0.85,0,0.85,0,0.3,0,
1154617201,154617218,0,0,0,0,0,12.7,0,0.3,0,0,0.3,0,0.559017,0,0,0.3,0,-0.8,0.5,2.1,0,0,0,0.85,0,0.85,0,0.3,0,
1154617297,154617328,0,0,0,0,0,12.7,0,0.3,0,0,0.3,0,0.559017,0,0,0.3,0,-0.8,0.5,2.1,0,0,0,0.85,0,0.85,0,0.3,0,
1154617408,154617437,0,0,0,0,0,12.7,0,0.3,0,0,0.3,0,0.559017,0,0,0.3,0,-0.8,0.5,2.1,0,0,0,0.85,0,0.85,0,0.3,0,
1154617505,154617531,0,0,0,0,0,12.7,0,0.3,0,0,0.3,0,0.559017,0,0,0.3,0,-0.8,0.5,2.1,0,0,0,0.85,0,0.85,0,0.3,0,
1154617600,154617625,0,0,0,0,0,12.7,0,0.3,0,0,0.3,0,0.559017,0,0,0.3,0,-0.8,0.5,2.1,0,0,0,0.85,0,0.85,0,0.3,0,
1154617697,154617718,0,0,0,0,0,12.7,0,0.3,0,0,0.3,0,0.559017,0,0,0.3,0,-0.8,0.5,2.1,0,0,0,0.85,0,0.85,0,0.3,0,
1154617792,154617812,0,0,0,0,0,12.7,0,0.3,0,0,0.3,0,0.559017,0,0,0.3,0,-0.8,0.5,2.1,0,0,0,0.85,0,0.85,0,0.3,0,
1154617905,154617921,0,0,0,0,0,12.7,0,0.3,0,0,0.3,0,0.559017,0,0,0.3,0,-0.8,0.5,2.1,0,0,0,0.85,0,0.85,0,0.3,0,
1154618001,154618015,0,0,0,0,0,12.7,0,0.3,0,0,0.3,0,0.559017,0,0,0.3,0,-0.8,0.5,2.1,0,0,0,0.85,0,0.85,0,0.3,0,
1154618095,154618140,0,0,0,0,0,12.7,0,0.3,0,0,0.3,0,0.559017,0,0,0.3,0,-0.8,0.5,2.1,0,0,0,0.85,0,0.85,0,0.3,0,
1154618193,154618218,0,0,0,0,0,12.7,0,0.3,0,0,0.3,0,0.559017,0,0,0.3,0,-0.8,0.5,2.1,0,0,0,0.85,0,0.85,0,0.3,0,
1154618289,154618312,0,0,0,0,0,12.7,0,0.3,0,0,0.3,0,0.559017,0,0,0.3,0,-0.8,0.5,2.1,0,0,0,0.85,0,0.85,0,0.3,0,
1154618399,154618406,0,0,0,0,0,12.7,0,0.3,0,0,0.3,0,0.559017,0,0,0.3,0,-0.8,0.5,2.1,0,0,0,0.85,0,0.85,0,0.3,0,
1154618496,154618515,0,0,0,0,0,12.7,0,0.3,0,0,0.3,0,0.559017,0,0,0.3,0,-0.8,0.5,2.1,0,0,0,0.85,0,0.85,0,0.3,0,
1154618592,154618609,0,0,0,0,0,12.7,0,0.3,0,0,0.3,0,0.559017,0,0,0.3,0,-0.8,0.5,2.1,0,0,0,0.85,0,0.85,0,0.3,0,
1154618688,154618718,0,0,0,0,0,12.7,0,0.3,0,0,0.3,0,0.559017,0,0,0.3,0,-0.8,0.5,2.1,0,0,0,0.85,0,0.85,0,0.3,0,
1154618783,154618812,0,0,0,0,0,12.7,0,0.3,0,0,0.3,0,0.559017,0,0,0.3,0,-0.8,0.5,2.1,0,0,0,0.85,0,0.85,0,0.3,0,
1154618896,154618906,0,0,0,0,0,12.7,0,0.3,0,0,0.3,0,0.559017,0,0,0.3,0,-0.8,0.5,2.1,0,0,0,0.85,0,0.85,0,0.3,0,
1154618991,154619015,0,0,0,0,0,12.7,0,0.3,0,0,0.3,0,0.559017,0,0,0.3,0,-0.8,0.5,2.1,0,0,0,0.85,0,0.85,0,0.3,0,
1154619086,154619109,0,0,0,0,0,12.7,0,0.3,0,0,0.3,0,0.559017,0,0,0.3,0,-0.8,0.5,2.1,0,0,0,0.85,0,0.85,0,0.3,0,
1154619182,154619203,0,0,0,0,0,12.7,0,0.3,0,0,0.3,0,0.559017,0,0,0.3,0,-0.8,0.5,2.1,0,0,0,0.85,0,0.85,0,0.3,0,
1154619278,154619296,0,0,0,0,0,12.7,0,0.3,0,0,0.3,0,0.559017,0,0,0.3,0,-0.8,0.5,2.1,0,0,0,0.85,0,0.85,0,0.3,0,
1154619390,154619406,0,0,0,0,0,12.7,0,0.3,0,0,0.3,0,0.559017,0,0,0.3,0,-0.8,0.5,2.1,0,0,0,0.85,0,0.85,0,0.3,0,
1154619488,154619515,0,0,0,0,0,12.7,1,0.3,0,0,0.3,0,0.559017,0,0,0.3,0,-0.8,0.5,2.1,0,0,0,0.85,0,0.85,0,0.3,0,
1154619582,154619625,0,0,0,0,0,12.7,1,0.3,0,0,0.3,0,0.559017,0,0,0.3,0,-0.8,0.5,2.1,0,0,0,0.85,0,0.85,0,0.3,0,
1154619679,154619703,0.002,3.75901e-10,1.87951e-07,0.0195,0.015708,12.7,1,0.302,5.67611e-08,0.002,0.3,0,0.559017,0,0,0.3,0,-0.8,0.5,2.1,0,0,0,0.85,0,0.85,0,0.3,0,
1154619775,154619796,0.008,-6.73351e-06,-0.00112231,0.0625,-0.015708,12.7,1,0.308,-0.000343428,0.0080096,0.3,0,0.560089,-4.75568e-07,0,0.3,0,-0.8,0.5,2.1,0,0,-5.67611e-08,0.85,-5.67611e-08,0.85,-7.2173e-07,0.302,0,
1154619886,154619890,0.017,-2.32551e-05,-0.00183574,0.0905,0.00872665,12.7,1,0.316999,-0.000573976,0.0170123,0.3,0,0.563299,0.00286596,0,0.3,0,-0.8,0.5,2.1,0,9.83477e-06,0.000343428,0.85001,0.000343428,0.850009,0.00432468,0.30801,0,
1154619983,154620000,0.03,-5.10769e-05,-0.00214013,0.1235,-0.00872665,12.7,1,0.329999,-0.000693117,0.0300126,0.3,0,0.568073,0.00475477,0,0.3,0,-0.8,0.5,2.1,0,1.27852e-05,0.000573976,0.850013,0.000573975,0.85001,0.00711458,0.317012,0,
1154620079,154620109,0.0439999,-9.67535e-05,-0.00326263,0.155,-0.00349066,12.7,1,0.343998,-0.00107554,0.0440168,0.3,0,0.574898,0.00566382,0,0.3,0,-0.8,0.5,2.1,0,1.33216e-05,0.000693117,0.850013,0.000693115,0.85001,0.00837418,0.330013,0,
1154620175,154620203,0.0619998,-0.000153597,-0.00315797,0.177,0.0122173,12.7,1,0.361998,-0.00110099,0.0620169,0.3,0,0.58216,0.00878666,0,0.3,0,-0.8,0.5,2.1,0,1.8537e-05,0.00107554,0.850019,0.00107553,0.850011,0.0128294,0.344017,0,
1154620271,154620296,0.0829997,-0.000217716,-0.00305331,0.214,0.00349066,12.7,1,0.382998,-0.00113371,0.0830169,0.3,0,0.591363,0.00877827,0,0.3,0,-0.8,0.5,2.1,0,1.85668e-05,0.00110099,0.850019,0.00110098,0.850011,0.0126177,0.362017,0,
1154620382,154620390,0.107,-0.00026885,-0.00213059,0.2405,0.015708,12.7,1,0.406999,-0.000908026,0.107019,0.3,0,0.601922,0.00880227,0,0.3,0,-0.8,0.5,2.1,0,1.85966e-05,0.00113371,0.850019,0.0011337,0.850011,0.0124302,0.383017,0,
1154620477,154620500,0.134,-0.000334595,-0.00243499,0.2695,0.00174533,12.5,1,0.433999,-0.00106509,0.134019,0.3,0,0.613768,0.00654447,0,0.3,0,-0.8,0.5,2.1,0,1.96397e-05,0.000908026,0.85002,0.000908023,0.850016,0.00906353,0.407019,0,
1154620573,154620593,0.161999,-0.000399844,-0.00233034,0.2985,0.00698132,12.5,1,0.461999,-0.00109894,0.162019,0.3,0,0.626826,0.00770582,0,0.3,0,-0.8,0.5,2.1,0,2.01166e-05,0.00106509,0.85002,0.00106509,0.850015,0.0104496,0.434019,0,
1154620669,154620687,0.194999,-0.000432797,-0.000998572,0.3305,0.010472,12.5,1,0.494999,-0.000732369,0.195021,0.3,0,0.640087,0.00773052,0,0.3,0,-0.8,0.5,2.1,0,2.01166e-05,0.00109894,0.85002,0.00109894,0.850015,0.0102659,0.462019,0,
1154620767,154620781,0.229999,-0.000464085,-0.000893934,0.358,0.00523599,12.5,1,0.529999,-0.000732265,0.230022,0.3,0,0.655372,0.00406366,0,0.3,0,-0.8,0.5,2.1,0,2.21729e-05,0.000732369,0.850022,0.000732367,0.850021,0.00527058,0.495022,0,
1154620877,154620890,0.268999,-0.00051082,-0.00119832,0.388,0.00174533,12.5,1,0.568999,-0.000870317,0.269022,0.3,0,0.671203,0.00392743,0,0.3,0,-0.8,0.5,2.1,0,2.21729e-05,0.000732265,0.850022,0.000732264,0.850021,0.00497376,0.530022,0,
1154620974,154621000,0.309999,-0.000555661,-0.00109369,0.418,0,12.5,1,0.609999,-0.000883767,0.310022,0.3,0,0.688413,0.00509931,0,0.3,0,-0.8,0.5,2.1,0,2.24113e-05,0.000870317,0.850022,0.000870315,0.850021,0.00629639,0.569022,0,
1154621068,154621093,0.352011,-0.000545659,0.000238066,0.4485,0,12.5,1,0.652011,-0.000474239,0.352036,0.3,0,0.706055,0.00502095,0,0.3,0,-0.8,0.5,2.1,0,2.24113e-05,0.000883767,0.850022,0.000883764,0.850021,0.00604474,0.610022,0,
1154621164,154621187,0.400011,-0.000548843,-6.63347e-05,0.4755,0,12.5,1,0.700011,-0.000568744,0.400036,0.3,0,0.723686,0.000771559,0,0.3,0,-0.8,0.5,2.1,0,2.44379e-05,0.000474239,0.850024,0.000474239,0.850025,0.000906255,0.652036,0,
1154621260,154621281,0.450011,-0.000543123,0.000114404,0.5085,-0.00174533,12.5,1,0.750011,-0.000508802,0.450036,0.3,0,0.743318,0.00182218,0,0.3,0,-0.8,0.5,2.1,0,2.44975e-05,0.000568744,0.850025,0.000568743,0.850024,0.00208376,0.700036,0,
1154621358,154621375,0.503021,-0.000488146,0.00103712,0.534,0,12.5,1,0.803021,-0.00017701,0.503046,0.3,0,0.763231,0.00123178,0,0.3,0,-0.8,0.5,2.1,0,2.45571e-05,0.000508802,0.850025,0.000508801,0.850025,0.00137185,0.750036,0,
1154621470,154621484,0.559021,-0.000401301,0.0015508,0.564,0.00174533,12.5,1,0.85902,6.39377e-05,0.559046,0.3,0,0.783791,-0.00216556,0,0.3,0,-0.8,0.5,2.1,0,2.55704e-05,0.00017701,0.850026,0.00017701,0.850025,-0.00234856,0.803046,0,
1154621564,154621593,0.615029,-0.000285672,0.00206447,0.594,0,12.3,1,0.915029,0.00033367,0.615056,0.3,0,0.8,-0.00433605,0,0.3,0,-0.8,0.5,2.1,0,2.61068e-05,-6.39377e-05,0.850026,-6.39377e-05,0.850025,-0.00460718,0.859046,0,
1154621661,154621687,0.678029,-0.000149018,0.00216911,0.6255,0,12.3,1,0.978029,0.000501715,0.678056,0.3,0,0.8,-0.00655205,0,0.3,0,-0.8,0.5,2.1,0,2.67625e-05,-0.00033367,0.850027,-0.000333669,0.850024,-0.00696175,0.915056,0,
1154621756,154621781,0.743029,-1.22504e-06,0.00227374,0.653,-0.00698132,12.3,1,1.04303,0.000680898,0.743056,0.3,0,0.8,-0.00735827,0,0.3,0,-0.8,0.5,2.1,0,2.70009e-05,-0.000501715,0.850027,-0.000501714,0.850024,-0.00781839,0.978056,0,
1154621852,154621875,0.811036,0.000104887,0.0015603,0.681,-0.010472,12.3,1,1.11104,0.000572976,0.811063,0.3,0,0.8,-0.00819942,0,0.3,0,-0.8,0.5,2.1,0,2.71797e-05,-0.000680898,0.850027,-0.000680897,0.850023,-0.00871213,1.04306,0,
1154621965,154621984,0.881036,7.82682e-05,-0.000380262,0.71,-0.00349066,12.3,1,1.18104,-3.58104e-05,0.881066,0.3,0,0.8,-0.00595831,0,0.3,0,-0.8,0.5,2.1,0,2.72989e-05,-0.000572976,0.850027,-0.000572975,0.850025,-0.0063309,1.11106,0,
